source,target,relation
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000156995,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000026,site_of_metabolism
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000150451,http://purl.obolibrary.org/obo/OAE_0000310,drug associated with AE
http://purl.obolibrary.org/obo/UBERON_0000106,http://purl.obolibrary.org/obo/UBERON_0000068,part of
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000153669,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000135761,has_DoseForm
http://purl.obolibrary.org/obo/OAE_0000921,http://purl.obolibrary.org/obo/OAE_0001837,has participant quality
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000149005,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000009909,has_PE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000165599,http://purl.obolibrary.org/obo/OAE_0000660,drug associated with AE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000165471,http://purl.obolibrary.org/obo/OAE_0002173,drug associated with AE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000154686,http://purl.obolibrary.org/obo/OAE_0001571,drug associated with AE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000148554,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000856,may_prevent
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000164915,http://purl.obolibrary.org/obo/OAE_0001992,drug associated with AE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000154686,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000002895,may_treat
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000165915,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000009826,has_PE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000146002,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000009168,has_PE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000145891,http://purl.obolibrary.org/obo/OAE_0002014,drug associated with AE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000152640,http://purl.obolibrary.org/obo/OAE_0000335,drug associated with AE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000154676,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000002085,CI_with
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000149567,http://purl.obolibrary.org/obo/OAE_0001058,drug associated with AE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000147835,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000957,may_treat
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000165544,http://purl.obolibrary.org/obo/OAE_0000021,drug associated with AE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000165732,http://purl.obolibrary.org/obo/OAE_0002106,drug associated with AE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000152428,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000001000,may_treat
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000146406,http://purl.obolibrary.org/obo/OAE_0001969,drug associated with AE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000146337,http://purl.obolibrary.org/obo/OAE_0000461,drug associated with AE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000165614,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000002895,may_treat
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000149007,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000406,may_treat
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000177375,http://purl.obolibrary.org/obo/OAE_0002202,drug associated with AE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000152640,http://purl.obolibrary.org/obo/OAE_0000487,drug associated with AE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000151458,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000005903,has_Ingredient
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000165693,http://purl.obolibrary.org/obo/OAE_0000600,drug associated with AE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000148116,http://purl.obolibrary.org/obo/OAE_0001887,drug associated with AE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000152640,http://purl.obolibrary.org/obo/OAE_0000561,drug associated with AE
http://purl.obolibrary.org/obo/UBERON_0007844,http://purl.obolibrary.org/obo/UBERON_0002418,composed primarily of
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000157056,http://purl.obolibrary.org/obo/OAE_0000771,drug associated with AE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000156452,http://purl.obolibrary.org/obo/OAE_0000396,drug associated with AE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000156616,http://purl.obolibrary.org/obo/OAE_0000210,drug associated with AE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000161333,http://purl.obolibrary.org/obo/OAE_0000272,drug associated with AE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000153669,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000008553,has_PE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000154646,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000007079,has_Ingredient
http://purl.obolibrary.org/obo/UBERON_0008858,http://purl.obolibrary.org/obo/UBERON_0001166,part of
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000152638,http://purl.obolibrary.org/obo/OAE_0000394,drug associated with AE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000150482,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000406,may_treat
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000147724,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000406,may_treat
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000148054,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000008375,has_PE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000151575,http://purl.obolibrary.org/obo/OAE_0000568,drug associated with AE
http://purl.obolibrary.org/obo/UBERON_0003834,http://purl.obolibrary.org/obo/UBERON_0000915,part of
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000177509,http://purl.obolibrary.org/obo/OAE_0000247,drug associated with AE
http://purl.obolibrary.org/obo/UBERON_0001045,http://purl.obolibrary.org/obo/UBERON_0001041,proximally connected to
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000175594,http://purl.obolibrary.org/obo/OAE_0002232,drug associated with AE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000157056,http://purl.obolibrary.org/obo/OAE_0000401,drug associated with AE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000022380,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000006268,has_Ingredient
http://purl.obolibrary.org/obo/UBERON_0005795,http://purl.obolibrary.org/obo/UBERON_0000995,has potential to develop into
http://purl.obolibrary.org/obo/UBERON_0004356,http://purl.obolibrary.org/obo/UBERON_0004357,part of
http://purl.obolibrary.org/obo/OAE_0000340,http://purl.obolibrary.org/obo/OAE_0001839,has participant quality
http://purl.obolibrary.org/obo/UBERON_0002298,http://purl.obolibrary.org/obo/UBERON_0002240,continuous_with
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000152434,http://purl.obolibrary.org/obo/OAE_0000551,drug associated with AE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000154447,http://purl.obolibrary.org/obo/OAE_0000500,drug associated with AE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000151458,http://purl.obolibrary.org/obo/OAE_0002330,drug associated with AE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000171973,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000006574,CI_ChemClass
http://purl.obolibrary.org/obo/UBERON_0035642,http://purl.obolibrary.org/obo/UBERON_0001737,innervates
http://purl.obolibrary.org/obo/UBERON_0006716,http://purl.obolibrary.org/obo/UBERON_0009878,has skeleton
http://purl.obolibrary.org/obo/UBERON_0002199,http://purl.obolibrary.org/obo/UBERON_0000468,bounding layer of
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000163032,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000001594,may_treat
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000148422,http://purl.obolibrary.org/obo/OAE_0001911,drug associated with AE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000165780,http://purl.obolibrary.org/obo/OAE_0000358,drug associated with AE
http://purl.obolibrary.org/obo/OAE_0001937,http://purl.obolibrary.org/obo/OAE_0001839,has participant quality
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000147986,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000008421,has_PE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000145818,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000009909,has_PE
http://purl.obolibrary.org/obo/UBERON_0001005,http://purl.obolibrary.org/obo/UBERON_0001004,part of
http://purl.obolibrary.org/obo/UBERON_0004880,http://purl.obolibrary.org/obo/UBERON_0003068,part of
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000152640,http://purl.obolibrary.org/obo/OAE_0000401,drug associated with AE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000165780,http://purl.obolibrary.org/obo/OAE_0000576,drug associated with AE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000165564,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000002855,may_treat
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000148137,http://purl.obolibrary.org/obo/OAE_0000377,drug associated with AE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000156616,http://purl.obolibrary.org/obo/OAE_0001448,drug associated with AE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000163032,http://purl.obolibrary.org/obo/OAE_0000402,drug associated with AE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000146193,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000010195,CI_with
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000177769,http://purl.obolibrary.org/obo/OAE_0001309,drug associated with AE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000151102,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000009809,has_PE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000020091,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000209,has_MoA
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000158061,http://purl.obolibrary.org/obo/OAE_0000388,drug associated with AE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000154686,http://purl.obolibrary.org/obo/OAE_0001295,drug associated with AE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000156616,http://purl.obolibrary.org/obo/OAE_0001732,drug associated with AE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000171973,http://purl.obolibrary.org/obo/OAE_0000389,drug associated with AE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000165614,http://purl.obolibrary.org/obo/OAE_0000602,drug associated with AE
http://purl.obolibrary.org/obo/UBERON_0001637,http://purl.obolibrary.org/obo/UBERON_0000948,channels_from
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000154678,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000002085,CI_with
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000148333,http://purl.obolibrary.org/obo/OAE_0000409,drug associated with AE
http://purl.obolibrary.org/obo/UBERON_0000993,http://purl.obolibrary.org/obo/UBERON_0000474,part of
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000145891,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000001649,CI_with
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000154646,http://purl.obolibrary.org/obo/OAE_0000460,drug associated with AE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000165471,http://purl.obolibrary.org/obo/OAE_0002013,drug associated with AE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000171973,http://purl.obolibrary.org/obo/OAE_0000471,drug associated with AE
http://purl.obolibrary.org/obo/OAE_0001285,http://purl.obolibrary.org/obo/OAE_0001839,has participant quality
http://purl.obolibrary.org/obo/OAE_0000084,http://purl.obolibrary.org/obo/OAE_0001839,has participant quality
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000152638,http://purl.obolibrary.org/obo/OAE_0000460,drug associated with AE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000164915,http://purl.obolibrary.org/obo/OAE_0000388,drug associated with AE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000147653,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000999,CI_with
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000146192,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000007423,CI_ChemClass
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000172004,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000002895,may_treat
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000022178,http://purl.obolibrary.org/obo/OAE_0002268,drug associated with AE
http://purl.obolibrary.org/obo/UBERON_0006601,http://purl.obolibrary.org/obo/UBERON_0000924,has potential to develop into
http://purl.obolibrary.org/obo/UBERON_0005174,http://purl.obolibrary.org/obo/UBERON_0001137,part of
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000165614,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000407,may_treat
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000148422,http://purl.obolibrary.org/obo/OAE_0000541,drug associated with AE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000164361,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000010340,has_Ingredient
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000151461,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000238,has_MoA
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000161333,http://purl.obolibrary.org/obo/OAE_0000474,drug associated with AE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000152640,http://purl.obolibrary.org/obo/OAE_0000343,drug associated with AE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000146466,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000003166,CI_with
http://purl.obolibrary.org/obo/UBERON_0002323,http://purl.obolibrary.org/obo/UBERON_0011997,luminal space of
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000177509,http://purl.obolibrary.org/obo/OAE_0000449,drug associated with AE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000146201,http://purl.obolibrary.org/obo/OAE_0002206,drug associated with AE
http://purl.obolibrary.org/obo/OAE_0000533,http://purl.obolibrary.org/obo/OAE_0001837,has participant quality
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000154678,http://purl.obolibrary.org/obo/OAE_0002288,drug associated with AE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000165736,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000178477,has_PE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000149481,http://purl.obolibrary.org/obo/OAE_0000400,drug associated with AE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000165471,http://purl.obolibrary.org/obo/OAE_0000034,drug associated with AE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000147522,http://purl.obolibrary.org/obo/OAE_0000021,drug associated with AE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000147627,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000002889,may_treat
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000147607,http://purl.obolibrary.org/obo/OAE_0000455,drug associated with AE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000167239,http://purl.obolibrary.org/obo/OAE_0000362,drug associated with AE
http://purl.obolibrary.org/obo/UBERON_0007005,http://purl.obolibrary.org/obo/UBERON_0004872,develops_from
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000150634,http://purl.obolibrary.org/obo/OAE_0001946,drug associated with AE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000160665,http://purl.obolibrary.org/obo/OAE_0001463,drug associated with AE
http://purl.obolibrary.org/obo/OAE_0000342,http://purl.obolibrary.org/obo/UBERON_0006562,occurs in
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000146212,http://purl.obolibrary.org/obo/OAE_0002206,drug associated with AE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000165544,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000001573,CI_with
http://purl.obolibrary.org/obo/UBERON_0004582,http://purl.obolibrary.org/obo/UBERON_0001638,composed primarily of
http://purl.obolibrary.org/obo/UBERON_0004998,http://purl.obolibrary.org/obo/UBERON_0001166,part of
http://purl.obolibrary.org/obo/UBERON_0000178,http://purl.obolibrary.org/obo/UBERON_0006596,immediate transformation of
http://purl.obolibrary.org/obo/UBERON_0018254,http://purl.obolibrary.org/obo/UBERON_0000383,part of
http://purl.obolibrary.org/obo/UBERON_0005754,http://purl.obolibrary.org/obo/UBERON_0000922,part of
http://purl.obolibrary.org/obo/UBERON_0002328,http://purl.obolibrary.org/obo/UBERON_0006267,develops_from
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000146202,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000209,has_MoA
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000146204,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000209,has_MoA
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000164784,http://purl.obolibrary.org/obo/OAE_0002184,drug associated with AE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000147986,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000002499,may_treat
http://purl.obolibrary.org/obo/UBERON_0004571,http://purl.obolibrary.org/obo/UBERON_0004572,part of
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000145994,http://purl.obolibrary.org/obo/OAE_0000415,drug associated with AE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000147333,http://purl.obolibrary.org/obo/OAE_0000377,drug associated with AE
http://purl.obolibrary.org/obo/UBERON_0018707,http://purl.obolibrary.org/obo/UBERON_0000463,location_of
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000146191,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000999,CI_with
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000149481,http://purl.obolibrary.org/obo/OAE_0000471,drug associated with AE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000148137,http://purl.obolibrary.org/obo/OAE_0002146,drug associated with AE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000146206,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000002742,may_treat
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000148137,http://purl.obolibrary.org/obo/OAE_0002220,drug associated with AE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000147201,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000007619,has_Ingredient
http://purl.obolibrary.org/obo/UBERON_0005597,http://purl.obolibrary.org/obo/UBERON_0001041,develops_from
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000175594,http://purl.obolibrary.org/obo/OAE_0001332,drug associated with AE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000146337,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000179544,has_Ingredient
http://purl.obolibrary.org/obo/UBERON_0014903,http://purl.obolibrary.org/obo/UBERON_0002049,has potential to develop into
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000150451,http://purl.obolibrary.org/obo/OAE_0001346,drug associated with AE
http://purl.obolibrary.org/obo/UBERON_0002075,http://purl.obolibrary.org/obo/UBERON_0002323,located_in
http://purl.obolibrary.org/obo/UBERON_0005866,http://purl.obolibrary.org/obo/UBERON_0004288,part of
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000167238,http://purl.obolibrary.org/obo/OAE_0000471,drug associated with AE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000148422,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000020065,has_MoA
