Class ID,Parents,Preferred Label
http://purl.obolibrary.org/obo/CHEBI_175901,http://purl.obolibrary.org/obo/CHEBI_19255|http://purl.obolibrary.org/obo/CHEBI_37143,"gemcitabine"
http://purl.obolibrary.org/obo/DRON_00021951,http://purl.obolibrary.org/obo/DRON_00000005,"Fluorouracil Oral Capsule"
http://purl.obolibrary.org/obo/ODNAE_0000006,http://purl.obolibrary.org/obo/OAE_0000625,"drug-associated neuritis neuropathy AE"
http://purl.obolibrary.org/obo/DRON_00015855,http://purl.obolibrary.org/obo/OBI_0000047,"Sulfamethizole"
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000257,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000242,"Hormone Receptor Interactions [MoA]"
http://purl.obolibrary.org/obo/OAE_0002553,http://purl.obolibrary.org/obo/OAE_0000337,"optic neuropathy AE"
http://purl.obolibrary.org/obo/ODNAE_0000044,http://purl.obolibrary.org/obo/OAE_0000337|http://purl.obolibrary.org/obo/ODNAE_0000004,"nilotinib (Tasigna)-associated peripheral neuropathy AE"
http://purl.obolibrary.org/obo/ODNAE_0000107,http://purl.obolibrary.org/obo/ODNAE_0000009|http://purl.obolibrary.org/obo/OAE_0002554,"carmustine (Bicnu, Gliadel)-associated neuroretinitis AE"
http://purl.obolibrary.org/obo/GO_0051952,http://purl.obolibrary.org/obo/GO_0051049,"regulation of amine transport"
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000207,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000216,"Histamine Receptor Antagonists [MoA]"
http://purl.obolibrary.org/obo/DRON_00022859,http://purl.obolibrary.org/obo/DRON_00000005,"Penicillamine Oral Tablet"
http://purl.obolibrary.org/obo/CHEBI_35681,http://purl.obolibrary.org/obo/CHEBI_30879,"secondary alcohol"
http://purl.obolibrary.org/obo/DRON_00022309,http://purl.obolibrary.org/obo/DRON_00000005,"Losartan Oral Tablet"
http://purl.obolibrary.org/obo/ODNAE_0000183,http://purl.obolibrary.org/obo/OAE_0002561|http://purl.obolibrary.org/obo/ODNAE_0000020,"mitoxantrone hydrochloride (Novantrone)-associated neurological deficit AE"
http://purl.obolibrary.org/obo/CHEBI_25558,http://purl.obolibrary.org/obo/CHEBI_24531|http://purl.obolibrary.org/obo/CHEBI_38101,"organonitrogen heterocyclic antibiotic"
http://purl.obolibrary.org/obo/GO_0046890,http://purl.obolibrary.org/obo/GO_0019216|http://purl.obolibrary.org/obo/GO_0009889,"regulation of lipid biosynthetic process"
http://purl.obolibrary.org/obo/CL_0000055,http://purl.obolibrary.org/obo/CL_0000003,"non-terminally differentiated cell"
http://purl.obolibrary.org/obo/CHEBI_60173,http://purl.obolibrary.org/obo/CHEBI_23636|http://purl.obolibrary.org/obo/CHEBI_26394,"purine deoxyribonucleoside"
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000256,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000198,"Serotonin Agonists [MoA]"
http://purl.obolibrary.org/obo/ODNAE_0000047,http://purl.obolibrary.org/obo/ODNAE_0000001|http://purl.obolibrary.org/obo/OAE_0000418,"dasatinib (Sprycel)-associated neuropathy AE"
http://purl.obolibrary.org/obo/DRON_00017772,http://purl.obolibrary.org/obo/OBI_0000047,"Lamivudine"
http://purl.obolibrary.org/obo/ODNAE_0000007,http://purl.obolibrary.org/obo/OAE_0002553,"drug-associated optic neuropathy AE"
http://purl.obolibrary.org/obo/DRON_00026857,http://purl.obolibrary.org/obo/DRON_00000005,"histrelin Injectable Solution"
http://purl.obolibrary.org/obo/ODNAE_0000182,http://purl.obolibrary.org/obo/OAE_0000337|http://purl.obolibrary.org/obo/ODNAE_0000004,"rivastigmine (Exelon)-associated peripheral neuropathy AE"
http://purl.obolibrary.org/obo/DRON_00023204,http://purl.obolibrary.org/obo/DRON_00000005,"Propylthiouracil Oral Tablet"
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000183,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000133,"Acetyl Aldehyde Dehydrogenase Inhibitors [MoA]"
http://purl.obolibrary.org/obo/DRON_00026895,http://purl.obolibrary.org/obo/DRON_00000005,"voriconazole Oral Tablet"
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000175075,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000076,"Proteasome Inhibitors [MoA]"
http://purl.obolibrary.org/obo/CHEBI_46761,http://purl.obolibrary.org/obo/CHEBI_25676,"dipeptide"
http://purl.obolibrary.org/obo/BFO_0000030,http://purl.obolibrary.org/obo/BFO_0000040,"object"
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000255,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000257,"Hormone Receptor Modulators [MoA]"
http://purl.obolibrary.org/obo/DRON_00023605,http://purl.obolibrary.org/obo/DRON_00000005,"Tinidazole Oral Tablet"
http://purl.obolibrary.org/obo/ODNAE_0000046,http://purl.obolibrary.org/obo/OAE_0000337|http://purl.obolibrary.org/obo/ODNAE_0000004,"telbivudine (Tyzeka)-associated peripheral neuropathy AE"
http://purl.obolibrary.org/obo/DRON_00018348,http://purl.obolibrary.org/obo/OBI_0000047,"almotriptan"
http://purl.obolibrary.org/obo/CHEBI_51689,http://purl.obolibrary.org/obo/CHEBI_51721,"enone"
http://purl.obolibrary.org/obo/GO_0048519,http://purl.obolibrary.org/obo/GO_0050789,"negative regulation of biological process"
http://purl.obolibrary.org/obo/ODNAE_0000008,http://purl.obolibrary.org/obo/OAE_0002560,"drug-associated diabetic neuropathy AE"
http://purl.obolibrary.org/obo/CHEBI_33308,http://purl.obolibrary.org/obo/CHEBI_36586|http://purl.obolibrary.org/obo/CHEBI_35701,"carboxylic ester"
http://purl.obolibrary.org/obo/ODNAE_0000181,http://purl.obolibrary.org/obo/OAE_0002556|http://purl.obolibrary.org/obo/ODNAE_0000018,"tadalafil (Cialis, Adcirca)-associated non-arteritic anterior ischemic optic neuropathy AE"
http://purl.obolibrary.org/obo/GO_0005623,http://purl.obolibrary.org/obo/GO_0005575,"cell"
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000182,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000149,"Steroid Hormone Receptor Agonists [MoA]"
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000175074,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000233,"Nucleoside Synthesis Inhibitors [MoA]"
http://purl.obolibrary.org/obo/ODNAE_0000100,http://purl.obolibrary.org/obo/ODNAE_0000001|http://purl.obolibrary.org/obo/OAE_0000418,"zidovudine (Retrovir)-associated neuropathy AE"
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000254,http://purl.obolibrary.org/obo/ODNAE_0000002,"Immunologic and Biological Factors [MoA]"
http://purl.obolibrary.org/obo/CHEBI_33241,http://purl.obolibrary.org/obo/CHEBI_37577,"oxoacid derivative"
http://purl.obolibrary.org/obo/BFO_0000031,http://purl.obolibrary.org/obo/BFO_0000002,"generically dependent continuant"
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000102,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000234,"Norepinephrine Uptake Inhibitors [MoA]"
http://purl.obolibrary.org/obo/DRON_00020645,http://purl.obolibrary.org/obo/DRON_00000005,"isoniazid Oral Tablet"
http://purl.obolibrary.org/obo/CHEBI_51269,http://purl.obolibrary.org/obo/CHEBI_33836,"acenes"
http://purl.obolibrary.org/obo/ODNAE_0000009,http://purl.obolibrary.org/obo/OAE_0002554,"drug-associated neuroretinitis neuropathy AE"
http://purl.obolibrary.org/obo/GO_0043269,http://purl.obolibrary.org/obo/GO_0051049,"regulation of ion transport"
http://purl.obolibrary.org/obo/DRON_00018756,http://purl.obolibrary.org/obo/OBI_0000047,"erlotinib"
http://purl.obolibrary.org/obo/DRON_00046544,http://purl.obolibrary.org/obo/DRON_00023158,"Procarbazine 50 MG Oral Capsule"
http://purl.obolibrary.org/obo/CHEBI_6076,http://purl.obolibrary.org/obo/CHEBI_35727|http://purl.obolibrary.org/obo/CHEBI_46848|http://purl.obolibrary.org/obo/CHEBI_39430,"Itraconazole"
http://purl.obolibrary.org/obo/ODNAE_0000180,http://purl.obolibrary.org/obo/OAE_0000337|http://purl.obolibrary.org/obo/ODNAE_0000004,"paclitaxel (Taxol, Onxol, Nov-Onxol, Paclitaxel Novaplus)-associated peripheral neuropathy AE"
http://purl.obolibrary.org/obo/DRON_00020539,http://purl.obolibrary.org/obo/DRON_00000005,"anastrozole Oral Tablet"
http://purl.obolibrary.org/obo/CHEBI_6375,http://purl.obolibrary.org/obo/CHEBI_22715|http://purl.obolibrary.org/obo/CHEBI_26421|http://purl.obolibrary.org/obo/CHEBI_35813,"lansoprazole"
http://purl.obolibrary.org/obo/ODNAE_0000101,http://purl.obolibrary.org/obo/OAE_0000337|http://purl.obolibrary.org/obo/ODNAE_0000004,"lisinopril (Prinivil, Zestril)-associated peripheral neuropathy AE"
http://purl.obolibrary.org/obo/DRON_00026893,http://purl.obolibrary.org/obo/DRON_00000005,"valdecoxib Oral Tablet"
http://purl.obolibrary.org/obo/GO_0007601,http://purl.obolibrary.org/obo/GO_0050953,"visual perception"
http://purl.obolibrary.org/obo/CL_0002371,http://purl.obolibrary.org/obo/CL_0000003,"somatic cell"
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000181,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000076,"Angiotensin-converting Enzyme Inhibitors [MoA]"
http://purl.obolibrary.org/obo/ODNAE_0000048,http://purl.obolibrary.org/obo/OAE_0000162|http://purl.obolibrary.org/obo/ODNAE_0000011,"sorafenib (NexAVAR)-associated sensory neuropathy AE"
http://purl.obolibrary.org/obo/DRON_00021955,http://purl.obolibrary.org/obo/DRON_00000005,"Fluoxetine Oral Capsule"
http://purl.obolibrary.org/obo/CHEBI_33240,http://purl.obolibrary.org/obo/CHEBI_37577,"coordination entity"
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000103,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000233,"Reverse Transcriptase Inhibitors [MoA]"
http://purl.obolibrary.org/obo/CHEBI_17087,http://purl.obolibrary.org/obo/CHEBI_36586,"ketone"
http://purl.obolibrary.org/obo/DRON_00059074,http://purl.obolibrary.org/obo/DRON_00021753,"Enalapril Maleate 2.5 MG Oral Tablet"
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000203,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000152,"Dopamine Receptor Interactions [MoA]"
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000175076,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000175082,"Protein Kinase Inhibitors [MoA]"
http://purl.obolibrary.org/obo/ODNAE_0000102,http://purl.obolibrary.org/obo/OAE_0000337|http://purl.obolibrary.org/obo/ODNAE_0000004,"ciprofloxacin (Cipro, Ciloxan, Cetraxal)-associated peripheral neuropathy AE"
http://purl.obolibrary.org/obo/CHEBI_4659,http://purl.obolibrary.org/obo/CHEBI_35489,"Disulfiram"
http://purl.obolibrary.org/obo/GO_0007600,http://purl.obolibrary.org/obo/GO_0050877,"sensory perception"
http://purl.obolibrary.org/obo/DRON_00026894,http://purl.obolibrary.org/obo/DRON_00000005,"vardenafil Oral Tablet"
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000180,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000193,"Sodium Channel Interactions [MoA]"
http://purl.obolibrary.org/obo/ODNAE_0000049,http://purl.obolibrary.org/obo/ODNAE_0000001|http://purl.obolibrary.org/obo/OAE_0000418,"lenalidomide (Revlimid)-associated neuropathy AE"
http://purl.obolibrary.org/obo/CHEBI_31941,http://purl.obolibrary.org/obo/CHEBI_33862,"oxaliplatin"
http://purl.obolibrary.org/obo/GO_0050896,http://purl.obolibrary.org/obo/GO_0008150,"response to stimulus"
http://purl.obolibrary.org/obo/DRON_00023497,http://purl.obolibrary.org/obo/DRON_00000005,"Sumatriptan Oral Tablet"
http://purl.obolibrary.org/obo/DRON_00010978,http://purl.obolibrary.org/obo/OBI_0000047,"lomefloxacin"
http://purl.obolibrary.org/obo/CHEBI_40279,http://purl.obolibrary.org/obo/CHEBI_27171,"allopurinol"
http://purl.obolibrary.org/obo/GO_0050906,http://purl.obolibrary.org/obo/GO_0051606,"detection of stimulus involved in sensory perception"
http://purl.obolibrary.org/obo/CHEBI_25810,http://purl.obolibrary.org/obo/CHEBI_26401,"oxopurine"
http://purl.obolibrary.org/obo/GO_0051172,http://purl.obolibrary.org/obo/GO_0051171|http://purl.obolibrary.org/obo/GO_0009892,"negative regulation of nitrogen compound metabolic process"
http://purl.obolibrary.org/obo/CHEBI_51339,http://purl.obolibrary.org/obo/CHEBI_35294,"adamantanes"
http://purl.obolibrary.org/obo/CHEBI_47781,http://purl.obolibrary.org/obo/CHEBI_36809|http://purl.obolibrary.org/obo/CHEBI_47804,"Desipramine"
http://purl.obolibrary.org/obo/GO_0001838,http://purl.obolibrary.org/obo/GO_0072175,"embryonic epithelial tube formation"
http://purl.obolibrary.org/obo/DRON_00018974,http://purl.obolibrary.org/obo/OBI_0000047,"maraviroc"
http://purl.obolibrary.org/obo/UBERON_0000092,http://purl.obolibrary.org/obo/UBERON_0000105,"post-embryonic stage"
http://purl.obolibrary.org/obo/DRON_00000005,http://purl.obolibrary.org/obo/BFO_0000040,"drug product"
http://purl.obolibrary.org/obo/CHEBI_24436,http://purl.obolibrary.org/obo/CHEBI_32952,"guanidines"
http://purl.obolibrary.org/obo/OAE_0002559,http://purl.obolibrary.org/obo/OAE_0000337,"peripheral demyelinating polyneuropathy AE"
http://purl.obolibrary.org/obo/GO_0032502,http://purl.obolibrary.org/obo/GO_0008150,"developmental process"
http://purl.obolibrary.org/obo/GO_0016265,http://purl.obolibrary.org/obo/GO_0044699,"death"
http://purl.obolibrary.org/obo/GO_0043086,http://purl.obolibrary.org/obo/GO_0044092|http://purl.obolibrary.org/obo/GO_0009892|http://purl.obolibrary.org/obo/GO_0050790,"negative regulation of catalytic activity"
http://purl.obolibrary.org/obo/CHEBI_47780,http://purl.obolibrary.org/obo/CHEBI_36809|http://purl.obolibrary.org/obo/CHEBI_47804,"Clomipramine"
http://purl.obolibrary.org/obo/CHEBI_37142,http://purl.obolibrary.org/obo/CHEBI_24860|http://purl.obolibrary.org/obo/CHEBI_36684,"organoiodine compound"
http://purl.obolibrary.org/obo/CHEBI_22693,http://purl.obolibrary.org/obo/CHEBI_38337|http://purl.obolibrary.org/obo/CHEBI_36588,"barbiturates"
http://purl.obolibrary.org/obo/ODNAE_0000210,http://purl.obolibrary.org/obo/OAE_0000337|http://purl.obolibrary.org/obo/ODNAE_0000004,"losartan potassium (Cozaar)-associated peripheral neuropathy AE"
http://purl.obolibrary.org/obo/DRON_00034152,http://purl.obolibrary.org/obo/DRON_00000005,"avanafil Oral Tablet"
http://purl.obolibrary.org/obo/CHEBI_26082,http://purl.obolibrary.org/obo/CHEBI_33302,"phosphorus molecular entity"
http://purl.obolibrary.org/obo/DRON_00021999,http://purl.obolibrary.org/obo/DRON_00000005,"Ganciclovir Oral Capsule"
http://purl.obolibrary.org/obo/DRON_00022244,http://purl.obolibrary.org/obo/DRON_00000005,"Leuprolide Injectable Solution"
http://purl.obolibrary.org/obo/CHEBI_36357,http://purl.obolibrary.org/obo/CHEBI_23367,"polyatomic entity"
http://purl.obolibrary.org/obo/DRON_00031282,http://purl.obolibrary.org/obo/DRON_00000005,"emtricitabine Oral Tablet"
http://purl.obolibrary.org/obo/CHEBI_35871,http://purl.obolibrary.org/obo/CHEBI_25384|http://purl.obolibrary.org/obo/CHEBI_25754,"oxo monocarboxylic acid"
http://purl.obolibrary.org/obo/CHEBI_37143,http://purl.obolibrary.org/obo/CHEBI_24062|http://purl.obolibrary.org/obo/CHEBI_36684,"organofluorine compound"
http://purl.obolibrary.org/obo/DRON_00020868,http://purl.obolibrary.org/obo/DRON_00000005,"Auranofin Oral Tablet"
http://purl.obolibrary.org/obo/GO_0032501,http://purl.obolibrary.org/obo/GO_0008150,"multicellular organismal process"
http://purl.obolibrary.org/obo/UBERON_0001062,http://purl.obolibrary.org/obo/BFO_0000040,"anatomical entity"
http://purl.obolibrary.org/obo/CHEBI_47499,http://purl.obolibrary.org/obo/CHEBI_36809|http://purl.obolibrary.org/obo/CHEBI_47804,"Imipramine"
http://purl.obolibrary.org/obo/ODNAE_0000211,http://purl.obolibrary.org/obo/ODNAE_0000001|http://purl.obolibrary.org/obo/OAE_0000418,"metolazone (Mykrox, Zaroxolyn)-associated neuropathy AE"
http://purl.obolibrary.org/obo/DRON_00022568,http://purl.obolibrary.org/obo/DRON_00000005,"Misoprostol Oral Tablet"
http://purl.obolibrary.org/obo/CHEBI_38337,http://purl.obolibrary.org/obo/CHEBI_39447,"pyrimidone"
http://purl.obolibrary.org/obo/DRON_00075444,http://purl.obolibrary.org/obo/DRON_00046801,"pioglitazone 15 MG Oral Tablet [Actos]"
http://purl.obolibrary.org/obo/CHEBI_35689,http://purl.obolibrary.org/obo/CHEBI_25693|http://purl.obolibrary.org/obo/CHEBI_38101,"tetrazoles"
http://purl.obolibrary.org/obo/GO_0072175,http://purl.obolibrary.org/obo/GO_0035148,"epithelial tube formation"
http://purl.obolibrary.org/obo/GO_0051171,http://purl.obolibrary.org/obo/GO_0019222,"regulation of nitrogen compound metabolic process"
http://purl.obolibrary.org/obo/CHEBI_50492,http://purl.obolibrary.org/obo/CHEBI_33261,"thiocarbonyl compound"
http://purl.obolibrary.org/obo/CHEBI_46295,http://purl.obolibrary.org/obo/CHEBI_46845|http://purl.obolibrary.org/obo/CHEBI_46918|http://purl.obolibrary.org/obo/CHEBI_46906,"vardenafil"
http://purl.obolibrary.org/obo/CHEBI_48865,http://purl.obolibrary.org/obo/CHEBI_25693|http://purl.obolibrary.org/obo/CHEBI_38101|http://purl.obolibrary.org/obo/CHEBI_38106,"thiadiazolidine"
http://purl.obolibrary.org/obo/CHEBI_24431,http://purl.obolibrary.org/obo/BFO_0000030,"chemical entity"
http://purl.obolibrary.org/obo/GO_0019222,http://purl.obolibrary.org/obo/GO_0050789,"regulation of metabolic process"
http://purl.obolibrary.org/obo/BFO_0000001,http://www.w3.org/2002/07/owl#Thing,"entity"
http://purl.obolibrary.org/obo/ODNAE_0000212,http://purl.obolibrary.org/obo/OAE_0001215|http://purl.obolibrary.org/obo/ODNAE_0000012,"haloperidol (Haldol)-associated neurotoxicity AE"
http://purl.obolibrary.org/obo/OAE_0002556,http://purl.obolibrary.org/obo/OAE_0002555,"non-arteritic anterior ischemic optic neuropathy AE"
http://purl.obolibrary.org/obo/CHEBI_33749,http://purl.obolibrary.org/obo/CHEBI_33747,"platinum molecular entity"
http://purl.obolibrary.org/obo/DRON_00027119,http://purl.obolibrary.org/obo/DRON_00000005,"Insulin, Protamine Zinc, Human Injectable Suspension"
http://purl.obolibrary.org/obo/CHEBI_17334,http://purl.obolibrary.org/obo/CHEBI_25865,"penicillin"
http://purl.obolibrary.org/obo/CHEBI_33709,http://purl.obolibrary.org/obo/CHEBI_50047|http://purl.obolibrary.org/obo/CHEBI_33575,"amino acid"
http://purl.obolibrary.org/obo/CHEBI_36699,http://purl.obolibrary.org/obo/CHEBI_26764|http://purl.obolibrary.org/obo/CHEBI_50858,"corticosteroid hormone"
http://purl.obolibrary.org/obo/DRON_00000001,http://purl.obolibrary.org/obo/BFO_0000023,"clinical drug role"
http://purl.obolibrary.org/obo/DRON_00023452,http://purl.obolibrary.org/obo/DRON_00000005,"Succimer Oral Capsule"
http://purl.obolibrary.org/obo/ODNAE_0000213,http://purl.obolibrary.org/obo/OAE_0000337|http://purl.obolibrary.org/obo/ODNAE_0000004,"lomefloxacin hydrochloride (Maxaquin)-associated peripheral neuropathy AE"
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000209,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000122,"Adrenergic alpha-Agonists [MoA]"
http://purl.obolibrary.org/obo/GO_1900060,http://purl.obolibrary.org/obo/GO_0090155|http://purl.obolibrary.org/obo/GO_2000303|http://purl.obolibrary.org/obo/GO_0034249,"negative regulation of ceramide biosynthetic process"
http://purl.obolibrary.org/obo/CHEBI_26151,http://purl.obolibrary.org/obo/CHEBI_25693|http://purl.obolibrary.org/obo/CHEBI_38101,"piperidines"
http://purl.obolibrary.org/obo/BFO_0000002,http://purl.obolibrary.org/obo/BFO_0000001,"continuant"
http://purl.obolibrary.org/obo/CHEBI_26401,http://purl.obolibrary.org/obo/CHEBI_35875,"purines"
http://purl.obolibrary.org/obo/ODNAE_0000214,http://purl.obolibrary.org/obo/OAE_0000337|http://purl.obolibrary.org/obo/ODNAE_0000004,"ticlopidine (Ticlid)-associated peripheral neuropathy AE"
http://purl.obolibrary.org/obo/OAE_0002555,http://purl.obolibrary.org/obo/OAE_0002056,"anterior ischemic optic neuropathy AE"
