Class ID,Parents,Preferred Label
http://purl.obolibrary.org/obo/NCBITaxon_543311,http://purl.obolibrary.org/obo/NCBITaxon_1239,"Parvimonas"
http://purl.obolibrary.org/obo/UBERON_0001062,http://purl.obolibrary.org/obo/BFO_0000040,"anatomical entity"
http://purl.obolibrary.org/obo/OHMI_0000192,http://purl.obolibrary.org/obo/OHMI_0000183,"expansion of Bacteroidaceae in arthritis rat gut"
http://purl.obolibrary.org/obo/OHMI_0000083,http://purl.obolibrary.org/obo/OHMI_0000036,"RA human oral cavity microbiome interaction"
http://purl.obolibrary.org/obo/NCBITaxon_836,http://purl.obolibrary.org/obo/NCBITaxon_171551,"Porphyromonas"
http://purl.obolibrary.org/obo/PATO_0001995,http://purl.obolibrary.org/obo/BFO_0000019,"organismal quality"
http://purl.obolibrary.org/obo/IAO_0000030,http://purl.obolibrary.org/obo/BFO_0000031,"information content entity"
http://purl.obolibrary.org/obo/CMO_0000000,http://purl.obolibrary.org/obo/IAO_0000109,"clinical measurement"
http://purl.obolibrary.org/obo/IAO_0000078,http://purl.obolibrary.org/obo/IAO_0000102,"curation status specification"
http://purl.obolibrary.org/obo/NCBITaxon_541000,http://purl.obolibrary.org/obo/NCBITaxon_186802,"Ruminococcaceae"
http://purl.obolibrary.org/obo/NCBITaxon_314146,http://purl.obolibrary.org/obo/NCBITaxon_40674,"Euarchontoglires"
http://purl.obolibrary.org/obo/DOID_3571,http://purl.obolibrary.org/obo/DOID_409|http://purl.obolibrary.org/obo/DOID_0080355|http://purl.obolibrary.org/obo/DOID_170,"liver cancer"
http://purl.obolibrary.org/obo/BFO_0000040,http://purl.obolibrary.org/obo/BFO_0000004,"material entity"
http://purl.obolibrary.org/obo/NCBITaxon_197,http://purl.obolibrary.org/obo/NCBITaxon_194,"Campylobacter jejuni"
http://purl.obolibrary.org/obo/NCBITaxon_413496,http://purl.obolibrary.org/obo/NCBITaxon_543,"Cronobacter"
http://purl.obolibrary.org/obo/NCBITaxon_1305,http://purl.obolibrary.org/obo/NCBITaxon_1301,"Streptococcus sanguinis"
http://purl.obolibrary.org/obo/DRON_00000005,http://purl.obolibrary.org/obo/BFO_0000040,"drug product"
http://purl.obolibrary.org/obo/OHMI_0000280,http://purl.obolibrary.org/obo/OHMI_0000183,"reactive arthritis rat-gut microbiome interaction"
http://purl.obolibrary.org/obo/OHMI_0000062,http://purl.obolibrary.org/obo/OHMI_0000054,"depletion of Shigella in colorectal cancer human gut"
http://purl.obolibrary.org/obo/NCBITaxon_724,http://purl.obolibrary.org/obo/NCBITaxon_712,"Haemophilus"
http://purl.obolibrary.org/obo/OHMI_0000171,http://purl.obolibrary.org/obo/OHMI_0000106,"expansion of Porphyromonas gingivalis in AS human oral cavity"
http://purl.obolibrary.org/obo/OHMI_0000195,http://purl.obolibrary.org/obo/OHMI_0000001,"mouse-microbiome interaction"
http://purl.obolibrary.org/obo/OHMI_0000086,http://purl.obolibrary.org/obo/OHMI_0000083,"depletion of Cardiobacterium in RA human oral cavity"
http://purl.obolibrary.org/obo/IAO_0000033,http://purl.obolibrary.org/obo/IAO_0000030,"directive information entity"
http://purl.obolibrary.org/obo/NCBITaxon_40520,http://purl.obolibrary.org/obo/NCBITaxon_572511,"Blautia obeum"
http://purl.obolibrary.org/obo/NCBITaxon_1535326,http://purl.obolibrary.org/obo/NCBITaxon_4892,"Candida <Debaryomycetaceae>"
http://purl.obolibrary.org/obo/NCBITaxon_28131,http://purl.obolibrary.org/obo/NCBITaxon_838,"Prevotella intermedia"
http://purl.obolibrary.org/obo/NCBITaxon_305911,http://purl.obolibrary.org/obo/NCBITaxon_1485,"Clostridium sp. cp01.19"
http://purl.obolibrary.org/obo/NCBITaxon_194,http://purl.obolibrary.org/obo/NCBITaxon_72294,"Campylobacter"
http://purl.obolibrary.org/obo/NCBITaxon_123375,http://purl.obolibrary.org/obo/NCBITaxon_128827,"Solobacterium"
http://purl.obolibrary.org/obo/NCBITaxon_1764,http://purl.obolibrary.org/obo/NCBITaxon_1763,"Mycobacterium avium"
http://purl.obolibrary.org/obo/NCBITaxon_810,http://purl.obolibrary.org/obo/NCBITaxon_1783257,"Chlamydia"
http://purl.obolibrary.org/obo/OHMI_0000061,http://purl.obolibrary.org/obo/OHMI_0000029,"expansion of Porphyromonas gingivalis in RA human gut"
http://purl.obolibrary.org/obo/OHMI_0000170,http://purl.obolibrary.org/obo/OHMI_0000122,"depletion of Malassezia pachydermatis in PsA human skin"
http://purl.obolibrary.org/obo/OHMI_0000194,http://purl.obolibrary.org/obo/OHMI_0000192,"expansion of Bacteroides fragilis in arthritis rat gut"
http://purl.obolibrary.org/obo/OHMI_0000085,http://purl.obolibrary.org/obo/OHMI_0000029,"expansion of Actinobacteria<phylum> in RA human gut"
http://purl.obolibrary.org/obo/IAO_0000032,http://purl.obolibrary.org/obo/IAO_0000109,"scalar measurement datum"
http://purl.obolibrary.org/obo/NCBITaxon_40545,http://purl.obolibrary.org/obo/NCBITaxon_80840,"Sutterella wadsworthensis"
http://purl.obolibrary.org/obo/NCBITaxon_2157,http://purl.obolibrary.org/obo/OBI_0100026|http://purl.obolibrary.org/obo/CARO_0001010,"Archaea"
http://purl.obolibrary.org/obo/NCBITaxon_909929,http://purl.obolibrary.org/obo/NCBITaxon_909932,"Selenomonadales"
http://purl.obolibrary.org/obo/GO_0051701,http://purl.obolibrary.org/obo/GO_0044419,"interaction with host"
http://purl.obolibrary.org/obo/OBI_0001573,http://purl.obolibrary.org/obo/OBI_0000973,"DNA sequence data"
http://purl.obolibrary.org/obo/OBI_0001331,http://purl.obolibrary.org/obo/OBI_0000131,"transcription profiling identification objective"
http://purl.obolibrary.org/obo/OHMI_0000460,http://purl.obolibrary.org/obo/OBI_0100026|http://purl.obolibrary.org/obo/CARO_0001010,"microbe"
http://purl.obolibrary.org/obo/NCBITaxon_5481,http://purl.obolibrary.org/obo/NCBITaxon_4892,"Diutina rugosa"
http://purl.obolibrary.org/obo/NCBITaxon_815,http://purl.obolibrary.org/obo/NCBITaxon_171549,"Bacteroidaceae"
http://purl.obolibrary.org/obo/OHMI_0000351,http://purl.obolibrary.org/obo/OHMI_0000379,"depletion of L. acidophilus in colorectal cancer human gut"
http://purl.obolibrary.org/obo/OHMI_0000242,http://purl.obolibrary.org/obo/OHMI_0000082,"expansion of Fusobacterium in SLE human oral cavity"
http://purl.obolibrary.org/obo/OBI_0001137,http://purl.obolibrary.org/obo/OBI_0000832,"protein sequencer"
http://purl.obolibrary.org/obo/OHMI_0000375,http://purl.obolibrary.org/obo/OHMI_0000305,"expansion of Prevotellaceae in colorectal cancer human gut"
http://purl.obolibrary.org/obo/OHMI_0000266,http://purl.obolibrary.org/obo/OHMI_0000265,"depletion of Prevotella copri in ERA human gut"
http://purl.obolibrary.org/obo/OHMI_0000048,http://purl.obolibrary.org/obo/OHMI_0000085,"expansion of Bifidobacterium dentium in RA human gut"
http://purl.obolibrary.org/obo/OHMI_0000133,http://purl.obolibrary.org/obo/OHMI_0000114,"expansion of Parasporobacterium in gout human gut"
http://purl.obolibrary.org/obo/OHMI_0000399,http://purl.obolibrary.org/obo/OHMI_0000054,"expansion of Enterococcaceae in colorectal cancer human gut"
http://purl.obolibrary.org/obo/OHMI_0000157,http://purl.obolibrary.org/obo/OHMI_0000152,"depletion of Parabacteroides in PsA human gut"
http://purl.obolibrary.org/obo/OHMI_0000024,http://purl.obolibrary.org/obo/OHMI_0000021,"colon cancer human-gut microbiome interaction"
http://purl.obolibrary.org/obo/NCBITaxon_10116,http://purl.obolibrary.org/obo/NCBITaxon_10114,"Rattus norvegicus"
http://purl.obolibrary.org/obo/OHMI_0000049,http://purl.obolibrary.org/obo/OHMI_0000029,"expansion of Lactobacillus sp in RA human gut"
http://purl.obolibrary.org/obo/OBI_0002444,http://purl.obolibrary.org/obo/BFO_0000023,"measurand role"
http://purl.obolibrary.org/obo/DOID_1793,http://purl.obolibrary.org/obo/DOID_170,"pancreatic cancer"
http://purl.obolibrary.org/obo/DOID_1575,http://purl.obolibrary.org/obo/DOID_65|http://purl.obolibrary.org/obo/DOID_0060032,"rheumatic disease"
http://purl.obolibrary.org/obo/NCBITaxon_292625,http://purl.obolibrary.org/obo/NCBITaxon_200795,"Anaerolineae"
http://purl.obolibrary.org/obo/NCBITaxon_171549,http://purl.obolibrary.org/obo/NCBITaxon_200643,"Bacteroidales"
http://purl.obolibrary.org/obo/CMO_0001531,http://purl.obolibrary.org/obo/CMO_0000000,"blood immunoglobulin measurement"
http://purl.obolibrary.org/obo/OBI_0002117,http://purl.obolibrary.org/obo/OBI_0000626,"whole genome sequencing assay"
http://purl.obolibrary.org/obo/NCBITaxon_46206,http://purl.obolibrary.org/obo/NCBITaxon_46205,"Pseudobutyrivibrio ruminis"
http://purl.obolibrary.org/obo/PATO_0000047,http://purl.obolibrary.org/obo/PATO_0001995,"biological sex"
http://purl.obolibrary.org/obo/NCBITaxon_1129771,http://purl.obolibrary.org/obo/NCBITaxon_203491,"Leptotrichiaceae"
http://purl.obolibrary.org/obo/OHMI_0000132,http://purl.obolibrary.org/obo/OHMI_0000117,"expansion of Barnesiella in gout human gut"
http://purl.obolibrary.org/obo/OHMI_0000241,http://purl.obolibrary.org/obo/OHMI_0000082,"expansion of Fretibacterium fastidiosum in SLE human oral cavity"
http://purl.obolibrary.org/obo/OHMI_0000374,http://purl.obolibrary.org/obo/OHMI_0000054,"expansion of Erysipelotrichaceae in colorectal cancer human gut"
http://purl.obolibrary.org/obo/NCBITaxon_816,http://purl.obolibrary.org/obo/NCBITaxon_815,"Bacteroides"
http://purl.obolibrary.org/obo/OHMI_0000156,http://purl.obolibrary.org/obo/OHMI_0000152,"depletion of Verrucomicrobia in PsA human gut"
http://purl.obolibrary.org/obo/OHMI_0000047,http://purl.obolibrary.org/obo/OHMI_0000001,"rat-microbiome interaction"
http://purl.obolibrary.org/obo/OHMI_0000398,http://purl.obolibrary.org/obo/OHMI_0000367,"expansion of S. equinus in colorectal cancer human gut"
http://purl.obolibrary.org/obo/OHMI_0000265,http://purl.obolibrary.org/obo/OHMI_0000255,"depletion of Prevotellaceae in ERA human gut"
http://purl.obolibrary.org/obo/OHMI_0000023,http://purl.obolibrary.org/obo/OHMI_0000021,"human gut microbiome interaction in Crohn's disease"
http://purl.obolibrary.org/obo/OHMI_0000289,http://purl.obolibrary.org/obo/OHMI_0000368,"expansion of Fusobacterium in colorectal cancer human gut"
http://purl.obolibrary.org/obo/NCBITaxon_1261,http://purl.obolibrary.org/obo/NCBITaxon_1257,"Peptostreptococcus anaerobius"
http://purl.obolibrary.org/obo/NCBITaxon_459786,http://purl.obolibrary.org/obo/NCBITaxon_186802,"Oscillibacter"
http://purl.obolibrary.org/obo/NCBITaxon_286,http://purl.obolibrary.org/obo/NCBITaxon_72274,"Pseudomonas"
http://purl.obolibrary.org/obo/BFO_0000020,http://purl.obolibrary.org/obo/BFO_0000002,"specifically dependent continuant"
http://purl.obolibrary.org/obo/UBERON_0001988,http://purl.obolibrary.org/obo/UBERON_0000174,"feces"
http://purl.obolibrary.org/obo/NCBITaxon_46205,http://purl.obolibrary.org/obo/NCBITaxon_186803,"Pseudobutyrivibrio"
http://purl.obolibrary.org/obo/NCBITaxon_3702,http://purl.obolibrary.org/obo/NCBITaxon_1437201,"Arabidopsis thaliana"
http://purl.obolibrary.org/obo/NCBITaxon_813,http://purl.obolibrary.org/obo/NCBITaxon_810,"Chlamydia trachomatis"
http://purl.obolibrary.org/obo/NCBITaxon_61170,http://purl.obolibrary.org/obo/NCBITaxon_128827,"Holdemania"
http://purl.obolibrary.org/obo/NCBITaxon_837,http://purl.obolibrary.org/obo/NCBITaxon_836,"Porphyromonas gingivalis"
http://purl.obolibrary.org/obo/OHMI_0000220,http://purl.obolibrary.org/obo/OHMI_0000078,"expansion of Methylobacterium in RA human respiratory airway"
http://purl.obolibrary.org/obo/OHMI_0000462,http://purl.obolibrary.org/obo/PATO_0001241,"invisible to unaided eye"
http://purl.obolibrary.org/obo/OHMI_0000244,http://purl.obolibrary.org/obo/OHMI_0000082,"expansion of Treponema in SLE human oral cavity"
http://purl.obolibrary.org/obo/OHMI_0000353,http://purl.obolibrary.org/obo/OHMI_0000356,"depletion of Clostridiales in colorectal cancer human gut"
http://purl.obolibrary.org/obo/OHMI_0000026,http://purl.obolibrary.org/obo/OHMI_0000025,"antibiotics reducing colonization resistance against C. difficile in human gut"
http://purl.obolibrary.org/obo/OHMI_0000111,http://purl.obolibrary.org/obo/OHMI_0000082,"expansion of Prevotella  in SLE human oral cavity"
http://purl.obolibrary.org/obo/OHMI_0000268,http://purl.obolibrary.org/obo/OHMI_0000265,"depletion of Prevotella in ERA human gut"
http://purl.obolibrary.org/obo/OHMI_0000135,http://purl.obolibrary.org/obo/OHMI_0000114,"expansion of Anaerotruncus in gout human gut"
http://purl.obolibrary.org/obo/OHMI_0000002,http://purl.obolibrary.org/obo/OHMI_0000003,"human microbiome"
http://purl.obolibrary.org/obo/NCBITaxon_1783257,http://purl.obolibrary.org/obo/NCBITaxon_2,"PVC group"
http://purl.obolibrary.org/obo/OHMI_0000269,http://purl.obolibrary.org/obo/OHMI_0000098|http://purl.obolibrary.org/obo/OHMI_0000255,"depletion of Faecalibacterium prausnitzii in ERA human gut"
http://purl.obolibrary.org/obo/OHMI_0000027,http://purl.obolibrary.org/obo/OHMI_0000025,"restoring human gut microbiome resistance to C. difficile infection by fecal microbiota transplantation"
http://purl.obolibrary.org/obo/DOID_0050589,http://purl.obolibrary.org/obo/DOID_5295,"inflammatory bowel disease"
http://purl.obolibrary.org/obo/NCBITaxon_729,http://purl.obolibrary.org/obo/NCBITaxon_724,"Haemophilus parainfluenzae"
http://purl.obolibrary.org/obo/OHMI_0000461,http://purl.obolibrary.org/obo/UPHENO_0001002,"dysbiosis"
http://purl.obolibrary.org/obo/OHMI_0000110,http://purl.obolibrary.org/obo/OHMI_0000095,"AS rat-gut microbiome interaction"
http://purl.obolibrary.org/obo/NCBITaxon_838,http://purl.obolibrary.org/obo/NCBITaxon_171552,"Prevotella"
http://purl.obolibrary.org/obo/OHMI_0000352,http://purl.obolibrary.org/obo/OHMI_0000360,"'depletion of Bacteroides in colorectal cancer human gut'"
http://purl.obolibrary.org/obo/OHMI_0000025,http://purl.obolibrary.org/obo/OHMI_0000021,"human gut microbiome and Clostridium difficile interaction"
http://purl.obolibrary.org/obo/OBI_0000681,http://purl.obolibrary.org/obo/OBI_0000639,"separation into different composition objective"
http://purl.obolibrary.org/obo/NCBITaxon_700500,http://purl.obolibrary.org/obo/NCBITaxon_128827,"Catenisphaera adipataccumulans"
http://purl.obolibrary.org/obo/OHMI_0000134,http://purl.obolibrary.org/obo/OHMI_0000117,"expansion of Paraprevotella in gout human gut"
http://purl.obolibrary.org/obo/OHMI_0000243,http://purl.obolibrary.org/obo/OHMI_0000082,"expansion of Selenomonas in SLE human oral cavity"
http://purl.obolibrary.org/obo/OHMI_0000376,http://purl.obolibrary.org/obo/OHMI_0000054,"expansion of Coriobacteriaceae in colorectal cancer human gut"
http://purl.obolibrary.org/obo/OHMI_0000001,http://purl.obolibrary.org/obo/GO_0051701,"host-microbiome interaction"
http://purl.obolibrary.org/obo/OHMI_0000158,http://purl.obolibrary.org/obo/OHMI_0000152,"depletion of Coprobacillus in PsA human gut"
http://purl.obolibrary.org/obo/OHMI_0000267,http://purl.obolibrary.org/obo/OHMI_0000257,"expansion of Salmonella in ERA human gut"
http://purl.obolibrary.org/obo/OHMI_0000159,http://purl.obolibrary.org/obo/OHMI_0000163,"expansion of Streptococcus in PsA human skin"
http://purl.obolibrary.org/obo/NCBITaxon_39486,http://purl.obolibrary.org/obo/NCBITaxon_186803,"Dorea formicigenerans"
http://purl.obolibrary.org/obo/NCBITaxon_341694,http://purl.obolibrary.org/obo/NCBITaxon_1257,"Peptostreptococcus stomatis"
http://purl.obolibrary.org/obo/OBI_0000424,http://purl.obolibrary.org/obo/OBI_0000070,"transcription profiling assay"
http://purl.obolibrary.org/obo/NCBITaxon_74426,http://purl.obolibrary.org/obo/NCBITaxon_102106,"Collinsella aerofaciens"
http://purl.obolibrary.org/obo/OHMI_0000480,http://purl.obolibrary.org/obo/OHMI_0000460,"differentially enriched microbial marker for disease"
http://purl.obolibrary.org/obo/OHMI_0000262,http://purl.obolibrary.org/obo/OHMI_0000038|http://purl.obolibrary.org/obo/OHMI_0000051|http://purl.obolibrary.org/obo/OHMI_0000255,"expansion of Prevotella in ERA human gut"
http://purl.obolibrary.org/obo/PCO_0000023,http://purl.obolibrary.org/obo/PCO_0000004,"community species evenness"
http://purl.obolibrary.org/obo/NCBITaxon_32523,http://purl.obolibrary.org/obo/NCBITaxon_117571,"Tetrapoda"
http://purl.obolibrary.org/obo/OHMI_0000371,http://purl.obolibrary.org/obo/OHMI_0000410,"expansion of Pasteurellaceae in colorectal cancer human gut"
http://purl.obolibrary.org/obo/OHMI_0000044,http://purl.obolibrary.org/obo/OHMI_0000333,"expansion of B. fragilis in colorectal cancer human gut"
http://purl.obolibrary.org/obo/OHMI_0000395,http://purl.obolibrary.org/obo/OHMI_0000349,"expansion of Escherichia in colorectal cancer human gut"
http://purl.obolibrary.org/obo/OHMI_0000286,http://purl.obolibrary.org/obo/OHMI_0000054,"expansion of Basidiomycota in colorectal cancer human gut"
http://purl.obolibrary.org/obo/OHMI_0000153,http://purl.obolibrary.org/obo/OHMI_0000156,"depletion of Akkermansia in PsA human gut"
http://purl.obolibrary.org/obo/OHMI_0000020,http://purl.obolibrary.org/obo/OHMI_0000016,"human gut microbiome"
http://purl.obolibrary.org/obo/OHMI_0000177,http://purl.obolibrary.org/obo/OHMI_0000083,"expansion of Actinomyces in RA human oral cavity"
