Class ID,Parents,Preferred Label
http://purl.obolibrary.org/obo/CVDO_0000560,http://www.w3.org/2002/07/owl#Thing,"material anatomical entity pathological process"
http://purl.obolibrary.org/obo/DOID_1929,http://purl.obolibrary.org/obo/CVDO_0000597,"http://purl.obolibrary.org/obo/DOID_1929"
http://purl.obolibrary.org/obo/DOID_0050650,http://purl.obolibrary.org/obo/CVDO_0000092,"familial atrial fibrillation"
http://purl.obolibrary.org/obo/CVDO_0000436,http://purl.obolibrary.org/obo/CVDO_0000092,"paroxysmal atrial fibrillation"
http://purl.obolibrary.org/obo/CVDO_0000550,http://purl.obolibrary.org/obo/OGMS_0000061,"endocardium pathological process"
http://purl.obolibrary.org/obo/CVDO_0000285,http://purl.obolibrary.org/obo/DOID_11713,"diabetic macroangiopathy"
http://purl.obolibrary.org/obo/CVDO_0000426,http://www.w3.org/2002/07/owl#Thing,"Barlow's syndrome"
http://purl.obolibrary.org/obo/FMA_14284,http://www.w3.org/2002/07/owl#Thing,"http://purl.obolibrary.org/obo/FMA_14284"
http://purl.obolibrary.org/obo/CVDO_0000458,http://purl.obolibrary.org/obo/CVDO_0000535,"ventricular preexcitation (process)"
http://purl.obolibrary.org/obo/FMA_3710,http://www.w3.org/2002/07/owl#Thing,"http://purl.obolibrary.org/obo/FMA_3710"
http://purl.obolibrary.org/obo/CVDO_0000530,http://purl.obolibrary.org/obo/CVDO_0000210,"heart valve leaflet displacement into a cardiac chamber"
http://purl.obolibrary.org/obo/DOID_272,http://purl.obolibrary.org/obo/CVDO_0000267,"http://purl.obolibrary.org/obo/DOID_272"
http://purl.obolibrary.org/obo/CVDO_0000497,http://www.w3.org/2002/07/owl#Thing,"cardiac chamber pathological process"
http://purl.obolibrary.org/obo/DOID_115,http://purl.obolibrary.org/obo/OGMS_0000031,"http://purl.obolibrary.org/obo/DOID_115"
http://purl.obolibrary.org/obo/FMA_18884,http://www.w3.org/2002/07/owl#Thing,"http://purl.obolibrary.org/obo/FMA_18884"
http://purl.obolibrary.org/obo/DOID_0050644,http://purl.obolibrary.org/obo/CVDO_0000267,"http://purl.obolibrary.org/obo/DOID_0050644"
http://purl.obolibrary.org/obo/CVDO_0000051,http://purl.obolibrary.org/obo/CVDO_0000047,"impaired right branch of atrioventricular bundle"
http://purl.obolibrary.org/obo/DOID_520,http://www.w3.org/2002/07/owl#Thing,"http://purl.obolibrary.org/obo/DOID_520"
http://purl.obolibrary.org/obo/CVDO_0000406,http://www.w3.org/2002/07/owl#Thing,"inflammation process in a pericardium"
http://purl.obolibrary.org/obo/CVDO_0000279,http://purl.obolibrary.org/obo/OGMS_0000061,"cardiac blood circulation pathological process"
http://purl.obolibrary.org/obo/DOID_6432,http://www.w3.org/2002/07/owl#Thing,"http://purl.obolibrary.org/obo/DOID_6432"
http://purl.obolibrary.org/obo/CVDO_0000065,http://www.w3.org/2002/07/owl#Thing,"third degree sinoatrial block (disease)"
http://purl.obolibrary.org/obo/CVDO_0000540,http://www.w3.org/2002/07/owl#Thing,"ventricular tachyarrhythmia (disease)"
http://purl.obolibrary.org/obo/FMA_83378,http://www.w3.org/2002/07/owl#Thing,"http://purl.obolibrary.org/obo/FMA_83378"
http://purl.obolibrary.org/obo/DOID_57,http://www.w3.org/2002/07/owl#Thing,"http://purl.obolibrary.org/obo/DOID_57"
http://purl.obolibrary.org/obo/CVDO_0000435,http://purl.obolibrary.org/obo/CVDO_0000558,"atherosclerotic ischemic cardiomyopathy"
http://purl.obolibrary.org/obo/DOID_3103,http://purl.obolibrary.org/obo/CVDO_0000267,"http://purl.obolibrary.org/obo/DOID_3103"
http://purl.obolibrary.org/obo/CVDO_0000551,http://purl.obolibrary.org/obo/OGMS_0000061,"endocardium thickening"
http://purl.obolibrary.org/obo/DOID_5453,http://purl.obolibrary.org/obo/CVDO_0000267,"http://purl.obolibrary.org/obo/DOID_5453"
http://purl.obolibrary.org/obo/CVDO_0000457,http://purl.obolibrary.org/obo/CVDO_0000445,"inappropriate sinus tachycardia (process)"
http://purl.obolibrary.org/obo/CVDO_0000443,http://purl.obolibrary.org/obo/CVDO_0000310,"sinoatrial arrest (process)"
http://purl.obolibrary.org/obo/CVDO_0000531,http://purl.obolibrary.org/obo/OGMS_0000045,"fluid in the pericardial cavity"
http://purl.obolibrary.org/obo/DOID_1936,http://purl.obolibrary.org/obo/DOID_2349,"http://purl.obolibrary.org/obo/DOID_1936"
http://purl.obolibrary.org/obo/CVDO_0000405,http://www.w3.org/2002/07/owl#Thing,"inflammation process in an endocardium"
http://purl.obolibrary.org/obo/FMA_18883,http://www.w3.org/2002/07/owl#Thing,"http://purl.obolibrary.org/obo/FMA_18883"
http://purl.obolibrary.org/obo/CVDO_0000052,http://purl.obolibrary.org/obo/CVDO_0000463,"bundle of Kent"
http://purl.obolibrary.org/obo/CVDO_0000463,http://purl.obolibrary.org/obo/CVDO_0000462,"atrioventricular accessory bundle"
http://purl.obolibrary.org/obo/CVDO_0000477,http://www.w3.org/2002/07/owl#Thing,"tachycardia (disease)"
http://purl.obolibrary.org/obo/FMA_7098,http://www.w3.org/2002/07/owl#Thing,"http://purl.obolibrary.org/obo/FMA_7098"
http://purl.obolibrary.org/obo/CVDO_0000541,http://www.w3.org/2002/07/owl#Thing,"inflammation process in a heart valve"
http://purl.obolibrary.org/obo/CVDO_0000066,http://purl.obolibrary.org/obo/CVDO_0000047,"impaired sinoatrial node"
http://purl.obolibrary.org/obo/CVDO_0000484,http://www.w3.org/2002/07/owl#Thing,"ventricular flutter (disease)"
http://purl.obolibrary.org/obo/DOID_6420,http://www.w3.org/2002/07/owl#Thing,"http://purl.obolibrary.org/obo/DOID_6420"
http://purl.obolibrary.org/obo/CVDO_0000148,http://www.w3.org/2002/07/owl#Thing,"heart valve disorder"
http://purl.obolibrary.org/obo/DOID_12326,http://www.w3.org/2002/07/owl#Thing,"http://purl.obolibrary.org/obo/DOID_12326"
http://purl.obolibrary.org/obo/CVDO_0000442,http://purl.obolibrary.org/obo/CVDO_0000439,"premature ventricular contraction (process)"
http://purl.obolibrary.org/obo/OGMS_0000059,http://purl.obolibrary.org/obo/BFO_0000015,"http://purl.obolibrary.org/obo/OGMS_0000059"
http://purl.obolibrary.org/obo/OGMS_0000045,http://purl.obolibrary.org/obo/BFO_0000040,"http://purl.obolibrary.org/obo/OGMS_0000045"
http://purl.obolibrary.org/obo/CVDO_0000077,http://purl.obolibrary.org/obo/CVDO_0000047,"impaired posterior division of left branch of atrioventricular bundle"
http://purl.obolibrary.org/obo/CVDO_0000552,http://www.w3.org/2002/07/owl#Thing,"endocardium disease"
http://purl.obolibrary.org/obo/CVDO_0000490,http://purl.obolibrary.org/obo/CVDO_0000308,"atrioventricular reciprocating tachycardia (process)"
http://purl.obolibrary.org/obo/BFO_0000009,http://purl.obolibrary.org/obo/BFO_0000006,"two-dimensional spatial region"
http://purl.obolibrary.org/obo/DOID_10392,http://www.w3.org/2002/07/owl#Thing,"http://purl.obolibrary.org/obo/DOID_10392"
http://purl.obolibrary.org/obo/BFO_0000148,http://purl.obolibrary.org/obo/BFO_0000008,"zero-dimensional temporal region"
http://purl.obolibrary.org/obo/DOID_341,http://purl.obolibrary.org/obo/CVDO_0000231,"http://purl.obolibrary.org/obo/DOID_341"
http://purl.obolibrary.org/obo/FMA_86187,http://www.w3.org/2002/07/owl#Thing,"http://purl.obolibrary.org/obo/FMA_86187"
http://purl.obolibrary.org/obo/CVDO_0000273,http://www.w3.org/2002/07/owl#Thing,"cardiac atrium pathological process"
http://purl.obolibrary.org/obo/CVDO_0000481,http://www.w3.org/2002/07/owl#Thing,"ventricular tachycardia (disease)"
http://purl.obolibrary.org/obo/DOID_3455,http://purl.obolibrary.org/obo/OGMS_0000061,"http://purl.obolibrary.org/obo/DOID_3455"
http://purl.obolibrary.org/obo/FMA_6266,http://www.w3.org/2002/07/owl#Thing,"http://purl.obolibrary.org/obo/FMA_6266"
http://purl.obolibrary.org/obo/DOID_12282,http://purl.obolibrary.org/obo/DOID_3875,"http://purl.obolibrary.org/obo/DOID_12282"
http://purl.obolibrary.org/obo/DOID_12935,http://purl.obolibrary.org/obo/DOID_12930,"http://purl.obolibrary.org/obo/DOID_12935"
http://purl.obolibrary.org/obo/DOID_9428,http://purl.obolibrary.org/obo/DOID_10763,"http://purl.obolibrary.org/obo/DOID_9428"
http://purl.obolibrary.org/obo/CVDO_0000189,http://www.w3.org/2002/07/owl#Thing,"heart valve stenosis"
http://purl.obolibrary.org/obo/CVDO_0000441,http://purl.obolibrary.org/obo/CVDO_0000439,"premature junctional contraction (process)"
http://purl.obolibrary.org/obo/CVDO_0000427,http://purl.obolibrary.org/obo/OGMS_0000061,"fluid accumulation in the pericardial cavity"
http://purl.obolibrary.org/obo/BFO_0000030,http://purl.obolibrary.org/obo/BFO_0000040,"object"
http://purl.obolibrary.org/obo/CVDO_0000567,http://purl.obolibrary.org/obo/OGMS_0000031,"valvular cardiomyopathy"
http://purl.obolibrary.org/obo/CVDO_0000553,http://www.w3.org/2002/07/owl#Thing,"left ventricle disorder"
http://purl.obolibrary.org/obo/CVDO_0000088,http://www.w3.org/2002/07/owl#Thing,"cardiac arrhythmia (disease)"
http://purl.obolibrary.org/obo/CVDO_0000139,http://www.w3.org/2002/07/owl#Thing,"bradycardia (disease)"
http://purl.obolibrary.org/obo/BFO_0000020,http://purl.obolibrary.org/obo/BFO_0000002,"specifically dependent continuant"
http://purl.obolibrary.org/obo/FMA_86188,http://www.w3.org/2002/07/owl#Thing,"http://purl.obolibrary.org/obo/FMA_86188"
http://purl.obolibrary.org/obo/CVDO_0000274,http://www.w3.org/2002/07/owl#Thing,"cardiac ventricle pathological process"
http://purl.obolibrary.org/obo/DOID_3454,http://www.w3.org/2002/07/owl#Thing,"http://purl.obolibrary.org/obo/DOID_3454"
http://purl.obolibrary.org/obo/CVDO_0000479,http://www.w3.org/2002/07/owl#Thing,"sinoatrial arrest (disease)"
http://purl.obolibrary.org/obo/DOID_6000,http://purl.obolibrary.org/obo/OGMS_0000031,"http://purl.obolibrary.org/obo/DOID_6000"
http://purl.obolibrary.org/obo/DOID_9651,http://www.w3.org/2002/07/owl#Thing,"http://purl.obolibrary.org/obo/DOID_9651"
http://purl.obolibrary.org/obo/DOID_118,http://www.w3.org/2002/07/owl#Thing,"http://purl.obolibrary.org/obo/DOID_118"
http://purl.obolibrary.org/obo/OGMS_0000047,http://www.w3.org/2002/07/owl#Thing,"http://purl.obolibrary.org/obo/OGMS_0000047"
http://purl.obolibrary.org/obo/DOID_10591,http://purl.obolibrary.org/obo/CVDO_0000267,"http://purl.obolibrary.org/obo/DOID_10591"
http://purl.obolibrary.org/obo/BFO_0000031,http://purl.obolibrary.org/obo/BFO_0000002,"generically dependent continuant"
http://purl.obolibrary.org/obo/BFO_0000146,http://purl.obolibrary.org/obo/BFO_0000140,"two-dimensional continuant fiat boundary"
http://purl.obolibrary.org/obo/CVDO_0000454,http://purl.obolibrary.org/obo/CVDO_0000453,"monomorphic ventricular tachycardia (process)"
http://purl.obolibrary.org/obo/CVDO_0000554,http://www.w3.org/2002/07/owl#Thing,"right ventricle disorder"
http://purl.obolibrary.org/obo/CVDO_0000564,http://purl.obolibrary.org/obo/OGMS_0000031,"disease of material anatomical entity"
http://purl.obolibrary.org/obo/OGMS_0000094,http://www.w3.org/2002/07/owl#Thing,"http://purl.obolibrary.org/obo/OGMS_0000094"
http://purl.obolibrary.org/obo/CVDO_0000275,http://purl.obolibrary.org/obo/OGMS_0000061,"thromboembolism"
http://purl.obolibrary.org/obo/FMA_67165,http://purl.obolibrary.org/obo/BFO_0000040,"http://purl.obolibrary.org/obo/FMA_67165"
http://purl.obolibrary.org/obo/CVDO_0000412,http://www.w3.org/2002/07/owl#Thing,"inflammation process in a vein"
http://purl.obolibrary.org/obo/DOID_1869,http://www.w3.org/2002/07/owl#Thing,"http://purl.obolibrary.org/obo/DOID_1869"
http://purl.obolibrary.org/obo/CVDO_0000493,http://www.w3.org/2002/07/owl#Thing,"premature contraction (disease)"
http://purl.obolibrary.org/obo/DOID_9477,http://www.w3.org/2002/07/owl#Thing,"http://purl.obolibrary.org/obo/DOID_9477"
http://purl.obolibrary.org/obo/FMA_7088,http://www.w3.org/2002/07/owl#Thing,"http://purl.obolibrary.org/obo/FMA_7088"
http://purl.obolibrary.org/obo/DOID_8805,http://purl.obolibrary.org/obo/DOID_3393,"http://purl.obolibrary.org/obo/DOID_8805"
http://purl.obolibrary.org/obo/DOID_14265,http://www.w3.org/2002/07/owl#Thing,"http://purl.obolibrary.org/obo/DOID_14265"
http://purl.obolibrary.org/obo/CVDO_0000439,http://purl.obolibrary.org/obo/CVDO_0000310,"premature contraction (process)"
http://purl.obolibrary.org/obo/CVDO_0000453,http://purl.obolibrary.org/obo/CVDO_0000489,"ventricular tachycardia (process)"
http://purl.obolibrary.org/obo/BFO_0000147,http://purl.obolibrary.org/obo/BFO_0000140,"zero-dimensional continuant fiat boundary"
http://purl.obolibrary.org/obo/CVDO_0000217,http://purl.obolibrary.org/obo/OGMS_0000061,"thrombosis"
http://purl.obolibrary.org/obo/CVDO_0000061,http://www.w3.org/2002/07/owl#Thing,"sinoatrial block (disease)"
http://purl.obolibrary.org/obo/DOID_11695,http://www.w3.org/2002/07/owl#Thing,"http://purl.obolibrary.org/obo/DOID_11695"
http://purl.obolibrary.org/obo/CVDO_0000555,http://www.w3.org/2002/07/owl#Thing,"heart ventricle disorder"
http://purl.obolibrary.org/obo/CVDO_0000276,http://purl.obolibrary.org/obo/OGMS_0000061,"infarction"
http://purl.obolibrary.org/obo/DOID_4080,http://www.w3.org/2002/07/owl#Thing,"http://purl.obolibrary.org/obo/DOID_4080"
http://purl.obolibrary.org/obo/DOID_9768,http://purl.obolibrary.org/obo/OGMS_0000045,"http://purl.obolibrary.org/obo/DOID_9768"
http://purl.obolibrary.org/obo/CVDO_0000062,http://www.w3.org/2002/07/owl#Thing,"Mobitz I second degree sinoatrial block (disease)"
http://purl.obolibrary.org/obo/CVDO_0000480,http://www.w3.org/2002/07/owl#Thing,"atrioventricular reciprocating tachycardia (disease)"
http://purl.obolibrary.org/obo/CVDO_0000411,http://www.w3.org/2002/07/owl#Thing,"inflammation process in a retinal artery"
http://purl.obolibrary.org/obo/CVDO_0000262,http://www.w3.org/2002/07/owl#Thing,"pericardium disease"
http://purl.obolibrary.org/obo/DOID_10314,http://www.w3.org/2002/07/owl#Thing,"http://purl.obolibrary.org/obo/DOID_10314"
http://purl.obolibrary.org/obo/CVDO_0000323,http://purl.obolibrary.org/obo/CVDO_0000314,"Mobitz I second degree sinoatrial block (process)"
http://purl.obolibrary.org/obo/CVDO_0000154,http://www.w3.org/2002/07/owl#Thing,"tricuspid valve disease"
http://purl.obolibrary.org/obo/CVDO_0000164,http://www.w3.org/2002/07/owl#Thing,"heart valve leaflet displacement into a cardiac chamber during ventricular systole"
http://purl.obolibrary.org/obo/CVDO_0000313,http://purl.obolibrary.org/obo/CVDO_0000311,"infra-hisian block (process)"
http://purl.obolibrary.org/obo/FMA_66326,http://www.w3.org/2002/07/owl#Thing,"http://purl.obolibrary.org/obo/FMA_66326"
http://purl.obolibrary.org/obo/BFO_0000019,http://purl.obolibrary.org/obo/BFO_0000020,"quality"
http://purl.obolibrary.org/obo/CVDO_0000144,http://purl.obolibrary.org/obo/FMA_6266,"left anterior fascicle"
http://purl.obolibrary.org/obo/CVDO_0000333,http://www.w3.org/2002/07/owl#Thing,"right ventricular myocardium hypertrophy"
http://purl.obolibrary.org/obo/CVDO_0000600,http://purl.obolibrary.org/obo/OGMS_0000061,"coronary artery smooth muscle constriction"
http://purl.obolibrary.org/obo/DOID_5805,http://purl.obolibrary.org/obo/OGMS_0000031,"http://purl.obolibrary.org/obo/DOID_5805"
http://purl.obolibrary.org/obo/BFO_0000006,http://purl.obolibrary.org/obo/BFO_0000141,"spatial region"
http://purl.obolibrary.org/obo/DOID_12930,http://purl.obolibrary.org/obo/OGMS_0000031,"http://purl.obolibrary.org/obo/DOID_12930"
http://purl.obolibrary.org/obo/DOID_820,http://www.w3.org/2002/07/owl#Thing,"http://purl.obolibrary.org/obo/DOID_820"
http://purl.obolibrary.org/obo/CVDO_0000304,http://www.w3.org/2002/07/owl#Thing,"atrioventricular nodal reentrant tachycardia (disease)"
http://purl.obolibrary.org/obo/DOID_471,http://purl.obolibrary.org/obo/DOID_255,"http://purl.obolibrary.org/obo/DOID_471"
http://purl.obolibrary.org/obo/DOID_3363,http://www.w3.org/2002/07/owl#Thing,"http://purl.obolibrary.org/obo/DOID_3363"
http://purl.obolibrary.org/obo/CVDO_0000322,http://purl.obolibrary.org/obo/CVDO_0000313,"right bundle branch block (process)"
http://purl.obolibrary.org/obo/CVDO_0000312,http://purl.obolibrary.org/obo/CVDO_0000311,"atrioventricular block (process)"
http://purl.obolibrary.org/obo/DOID_61,http://www.w3.org/2002/07/owl#Thing,"http://purl.obolibrary.org/obo/DOID_61"
http://purl.obolibrary.org/obo/DOID_525,http://www.w3.org/2002/07/owl#Thing,"http://purl.obolibrary.org/obo/DOID_525"
http://purl.obolibrary.org/obo/CVDO_0000332,http://www.w3.org/2002/07/owl#Thing,"left ventricular myocardium hypertrophy"
http://purl.obolibrary.org/obo/FMA_50722,http://www.w3.org/2002/07/owl#Thing,"http://purl.obolibrary.org/obo/FMA_50722"
http://purl.obolibrary.org/obo/DOID_989,http://www.w3.org/2002/07/owl#Thing,"http://purl.obolibrary.org/obo/DOID_989"
http://purl.obolibrary.org/obo/DOID_11312,http://www.w3.org/2002/07/owl#Thing,"Mobitz II second degree atrioventricular block (disease)"
http://purl.obolibrary.org/obo/CVDO_0000325,http://purl.obolibrary.org/obo/CVDO_0000314,"first degree sinoatrial block (process)"
http://purl.obolibrary.org/obo/DOID_384,http://www.w3.org/2002/07/owl#Thing,"http://purl.obolibrary.org/obo/DOID_384"
http://purl.obolibrary.org/obo/CVDO_0000311,http://purl.obolibrary.org/obo/CVDO_0000310,"heart block (process)"
http://purl.obolibrary.org/obo/BFO_0000017,http://purl.obolibrary.org/obo/BFO_0000020,"realizable entity"
http://purl.obolibrary.org/obo/CVDO_0000166,http://www.w3.org/2002/07/owl#Thing,"mitral valve improper close during left ventricular systole"
http://purl.obolibrary.org/obo/CVDO_0000470,http://purl.obolibrary.org/obo/DOID_13884,"tachycardia-bradycardia syndrome"
http://purl.obolibrary.org/obo/FMA_9869,http://www.w3.org/2002/07/owl#Thing,"http://purl.obolibrary.org/obo/FMA_9869"
http://purl.obolibrary.org/obo/CVDO_0000450,http://purl.obolibrary.org/obo/CVDO_0000308,"atrioventricular nodal reentrant tachycardia (process)"
http://purl.obolibrary.org/obo/DOID_62,http://www.w3.org/2002/07/owl#Thing,"http://purl.obolibrary.org/obo/DOID_62"
http://purl.obolibrary.org/obo/CVDO_0000331,http://purl.obolibrary.org/obo/OGMS_0000061,"ventricular myocardium hypertrophy"
http://purl.obolibrary.org/obo/FMA_50723,http://www.w3.org/2002/07/owl#Thing,"http://purl.obolibrary.org/obo/FMA_50723"
http://purl.obolibrary.org/obo/DOID_1287,http://www.w3.org/2002/07/owl#Thing,"http://purl.obolibrary.org/obo/DOID_1287"
http://purl.obolibrary.org/obo/CVDO_0000153,http://purl.obolibrary.org/obo/DOID_10273,"wandering pacemaker"
http://purl.obolibrary.org/obo/CVDO_0000310,http://purl.obolibrary.org/obo/CVDO_0000534,"cardiac arrhythmia (process)"
http://purl.obolibrary.org/obo/FMA_12151,http://www.w3.org/2002/07/owl#Thing,"http://purl.obolibrary.org/obo/FMA_12151"
http://purl.obolibrary.org/obo/CVDO_0000324,http://purl.obolibrary.org/obo/CVDO_0000314,"Mobitz II second degree sinoatrial block (process)"
http://purl.obolibrary.org/obo/DOID_3825,http://purl.obolibrary.org/obo/CVDO_0000267,"http://purl.obolibrary.org/obo/DOID_3825"
http://purl.obolibrary.org/obo/BFO_0000018,http://purl.obolibrary.org/obo/BFO_0000006,"zero-dimensional spatial region"
http://purl.obolibrary.org/obo/BFO_0000008,http://purl.obolibrary.org/obo/BFO_0000003,"temporal region"
http://purl.obolibrary.org/obo/CVDO_0000330,http://purl.obolibrary.org/obo/OGMS_0000061,"ventricular myocardium dilatation"
http://purl.obolibrary.org/obo/CVDO_0000472,http://www.w3.org/2002/07/owl#Thing,"cardiac channelopathy"
http://purl.obolibrary.org/obo/CVDO_0000499,http://www.w3.org/2002/07/owl#Thing,"mitral valve disorder"
http://purl.obolibrary.org/obo/CVDO_0000168,http://purl.obolibrary.org/obo/CVDO_0000182,"retrograd blood flow through mitral valve during left ventricular systole"
http://purl.obolibrary.org/obo/OGMS_0000031,http://purl.obolibrary.org/obo/BFO_0000016,"http://purl.obolibrary.org/obo/OGMS_0000031"
