source,target,relation
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000020127,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000002769,may_treat
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000020127,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000003620,may_treat
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000020127,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000001969,may_treat
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000020127,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000002725,may_treat
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000020127,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000003198,may_treat
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000020127,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000008344,has_PE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000020127,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000001661,may_treat
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000020127,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000002932,may_treat
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000021902,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000999,CI_with
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000021902,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000193,has_MoA
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000021902,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000006040,has_Ingredient
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000021905,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000009074,has_PE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000021905,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000247,has_MoA
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000021905,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000999,CI_with
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000021905,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000008344,has_PE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000021905,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000006215,has_Ingredient
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000021905,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000002052,may_treat
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000022036,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000006563,has_Ingredient
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000022036,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000999,CI_with
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000022036,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000233,has_MoA
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000022036,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000008576,has_PE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000022036,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000010195,CI_with
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000022036,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000004241,may_treat
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000022055,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000002389,CI_with
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000022055,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000007728,CI_ChemClass
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000022055,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000009357,has_PE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000022055,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000999,CI_with
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000022055,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000291,may_treat
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000022055,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000007621,CI_ChemClass
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000022055,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000246,has_MoA
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000022055,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000006704,CI_ChemClass
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000022055,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000006590,CI_ChemClass
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000022055,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000006047,has_Ingredient
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000022055,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000006001,CI_ChemClass
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000022055,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000005842,CI_ChemClass
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000022055,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000007383,CI_ChemClass
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000022107,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000168,has_MoA
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000022107,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000008769,has_PE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000022107,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000999,CI_with
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000022107,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000002135,may_treat
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000022107,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000008577,has_PE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000022107,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000612,may_treat
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000022107,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000010195,CI_with
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000022107,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000006270,has_Ingredient
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000022977,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000999,CI_with
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000022977,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000010195,CI_with
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000022977,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000004241,may_treat
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000022977,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000006563,has_Ingredient
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000022977,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000233,has_MoA
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000022977,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000008576,has_PE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000145817,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000133,has_MoA
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000145817,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000005895,has_Ingredient
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000145817,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000002895,may_treat
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000145817,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000008369,has_PE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000145817,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000002729,may_treat
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000145817,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000687,CI_with
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000145817,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000002363,CI_with
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000145817,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000683,may_treat
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000145817,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000001434,may_treat
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000145817,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000009756,has_PE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000145817,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000238,has_MoA
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000145817,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000001434,may_prevent
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000145817,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000009763,has_PE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000145817,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000003118,CI_with
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000145817,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000375,CI_with
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000145817,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000508,may_treat
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000145817,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000999,CI_with
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000145817,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000003541,CI_with
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000145817,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000001430,CI_with
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000145817,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000009809,has_PE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000145817,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000507,may_treat
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000145891,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000001649,CI_with
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000145891,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000009027,CI_PE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000145891,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000178477,has_PE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000145891,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000807,CI_with
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000145891,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000002690,may_treat
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000145891,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000002351,CI_with
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000145891,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000008992,has_PE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000145891,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000001616,may_treat
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000145891,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000938,CI_with
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000145891,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000999,CI_with
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000145891,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000102,has_MoA
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000145891,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000006632,has_Ingredient
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000145891,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000004204,may_treat
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000145993,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000003091,may_treat
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000145993,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000001866,CI_with
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000145993,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000009857,has_PE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000145993,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000003093,may_treat
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000145993,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000721,CI_with
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000145993,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000999,CI_with
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000145993,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000185,has_MoA
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000145993,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000009717,has_PE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000145993,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000179012,has_Ingredient
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000145993,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000009715,has_PE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000145993,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000268,may_prevent
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000145993,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000009867,has_PE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000145993,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000001102,may_treat
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000145993,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000612,CI_with
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000145993,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000002935,CI_with
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000145993,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000002934,CI_with
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000145993,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000009014,has_PE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000145993,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000368,may_treat
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000145993,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000010195,CI_with
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000146092,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000002532,may_treat
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000146092,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000819,CI_with
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000146092,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000179649,has_Ingredient
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000146092,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000999,CI_with
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000146092,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000575,CI_with
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000146092,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000603,CI_with
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000146092,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000009072,has_PE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000146092,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000230,has_MoA
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000146092,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000008501,CI_PE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000146092,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000002690,may_treat
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000146092,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000008588,has_PE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000146092,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000001866,CI_with
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000146110,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000008764,has_PE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000146110,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000002278,may_treat
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000146110,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000002114,may_treat
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000146110,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000130,has_MoA
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000146110,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000230,has_MoA
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000146110,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000006126,has_Ingredient
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000146110,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000999,CI_with
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000146110,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000003141,may_treat
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000146110,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000099,has_MoA
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000146110,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000001534,may_treat
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000146110,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000002624,CI_with
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000146110,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000008588,has_PE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000146110,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000002532,may_treat
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000146110,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000008893,has_PE
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000146182,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000179048,has_Ingredient
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000146182,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000002351,CI_with
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000146182,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000001702,CI_with
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000146182,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000265,may_treat
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000146182,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000203,has_MoA
