Class ID,Parents,Preferred Label
http://purl.obolibrary.org/obo/OBI_0200169,http://purl.obolibrary.org/obo/OBI_0200000,"normalization data transformation"
http://purl.obolibrary.org/obo/STATO_0000459,http://purl.obolibrary.org/obo/OBI_0500000,"group sequential design"
http://purl.obolibrary.org/obo/OBI_0200036,http://purl.obolibrary.org/obo/OBI_0200163,"Benjamini and Hochberg false discovery rate correction method"
http://purl.obolibrary.org/obo/OBI_0500007,http://purl.obolibrary.org/obo/OBI_0000115|http://purl.obolibrary.org/obo/STATO_0000046,"randomized complete block design"
http://purl.obolibrary.org/obo/OBI_0000441,http://purl.obolibrary.org/obo/IAO_0000005,"assay objective"
http://purl.obolibrary.org/obo/STATO_0000434,http://purl.obolibrary.org/obo/STATO_0000027,"Cochran's q test for heterogeneity"
http://purl.obolibrary.org/obo/STATO_0000325,http://purl.obolibrary.org/obo/IAO_0000109,"Akaike information criterion"
http://purl.obolibrary.org/obo/STATO_0000567,http://purl.obolibrary.org/obo/OBI_0200050,"factor analysis"
http://purl.obolibrary.org/obo/STATO_0000410,http://purl.obolibrary.org/obo/STATO_0000409,"negative likelihood ratio"
http://purl.obolibrary.org/obo/STATO_0000301,http://purl.obolibrary.org/obo/IAO_0000109,"covariance"
http://purl.obolibrary.org/obo/STATO_0000569,http://purl.obolibrary.org/obo/OBI_0000648,"score"
http://purl.obolibrary.org/obo/STATO_0000109,http://purl.obolibrary.org/obo/OBI_0200102,"multinomial logistic regression for analysis of dichotomous dependent variable"
http://purl.obolibrary.org/obo/STATO_0000218,http://purl.obolibrary.org/obo/OBI_0200000,"model fitting"
http://purl.obolibrary.org/obo/STATO_0000436,http://purl.obolibrary.org/obo/IAO_0000027,"probability distribution shape parameter"
http://purl.obolibrary.org/obo/STATO_0000327,http://purl.obolibrary.org/obo/IAO_0000109,"Bayesian information criterion"
http://purl.obolibrary.org/obo/OBI_0000750,http://purl.obolibrary.org/obo/STATO_0000258,"study design independent variable"
http://purl.obolibrary.org/obo/NCBITaxon_40674,http://purl.obolibrary.org/obo/NCBITaxon_32524,"Mammalia"
http://purl.obolibrary.org/obo/CHEBI_16991,http://purl.obolibrary.org/obo/CHEBI_33696,"deoxyribonucleic acid"
http://purl.obolibrary.org/obo/OBI_0000113,http://purl.obolibrary.org/obo/OBI_0000015,"sequence feature identification objective"
http://purl.obolibrary.org/obo/GO_0010467,http://purl.obolibrary.org/obo/GO_0008150,"gene expression"
http://purl.obolibrary.org/obo/OBI_0500006,http://purl.obolibrary.org/obo/OBI_0500000,"parallel group design"
http://purl.obolibrary.org/obo/STATO_0000302,http://purl.obolibrary.org/obo/OBI_0000739|http://purl.obolibrary.org/obo/STATO_0000279,"one sample t-test"
http://purl.obolibrary.org/obo/STATO_0000435,http://purl.obolibrary.org/obo/STATO_0000028,"probability distribution scale parameter"
http://purl.obolibrary.org/obo/STATO_0000520,http://purl.obolibrary.org/obo/STATO_0000518,"regression data imputation"
http://purl.obolibrary.org/obo/STATO_0000411,http://purl.obolibrary.org/obo/STATO_0000409,"positive likelihood ratio"
http://purl.obolibrary.org/obo/STATO_0000544,http://purl.obolibrary.org/obo/STATO_0000184,"heritability"
http://purl.obolibrary.org/obo/STATO_0000219,http://purl.obolibrary.org/obo/IAO_0000573,"RT-PCR standard curve"
http://purl.obolibrary.org/obo/STATO_0000328,http://purl.obolibrary.org/obo/OBI_0200000,"statistical model selection"
http://purl.obolibrary.org/obo/STATO_0000546,http://purl.obolibrary.org/obo/STATO_0000119|http://purl.obolibrary.org/obo/STATO_0000337,"Bayes R"
http://purl.obolibrary.org/obo/OBI_0200167,http://purl.obolibrary.org/obo/OBI_0200166,"data normalization objective"
http://purl.obolibrary.org/obo/STATO_0000304,http://purl.obolibrary.org/obo/OBI_0000739|http://purl.obolibrary.org/obo/STATO_0000279,"two sample t-test with unequal variance"
http://purl.obolibrary.org/obo/STATO_0000437,http://purl.obolibrary.org/obo/STATO_0000039,"scale estimator"
http://purl.obolibrary.org/obo/OBI_0000751,http://purl.obolibrary.org/obo/STATO_0000258,"study design dependent variable"
http://purl.obolibrary.org/obo/OBI_0001404,http://purl.obolibrary.org/obo/IAO_0000027,"genetic characteristics information"
http://purl.obolibrary.org/obo/OBI_0001755,http://purl.obolibrary.org/obo/IAO_0000033,"selection criterion"
http://purl.obolibrary.org/obo/IAO_0000055,http://purl.obolibrary.org/obo/IAO_0000001,"rule"
http://purl.obolibrary.org/obo/OBI_0000112,http://purl.obolibrary.org/obo/BFO_0000023,"specimen role"
http://purl.obolibrary.org/obo/OBI_0000245,http://purl.obolibrary.org/obo/BFO_0000040,"organization"
http://purl.obolibrary.org/obo/OBI_0000378,http://purl.obolibrary.org/obo/OBI_0000372,"filter function"
http://purl.obolibrary.org/obo/STATO_0000521,http://purl.obolibrary.org/obo/STATO_0000518,"substitution by the mean data imputation"
http://purl.obolibrary.org/obo/STATO_0000412,http://purl.obolibrary.org/obo/STATO_0000184,"prevalence"
http://purl.obolibrary.org/obo/STATO_0000303,http://purl.obolibrary.org/obo/STATO_0000279|http://purl.obolibrary.org/obo/OBI_0000739,"two sample t-test with equal variance"
http://purl.obolibrary.org/obo/STATO_0000545,http://purl.obolibrary.org/obo/STATO_0000184,"narrow sense heritability"
http://purl.obolibrary.org/obo/STATO_0000438,http://purl.obolibrary.org/obo/STATO_0000067,"log normal distribution"
http://purl.obolibrary.org/obo/STATO_0000547,http://purl.obolibrary.org/obo/STATO_0000329|http://purl.obolibrary.org/obo/STATO_0000067,"Laplace probability distribution"
http://purl.obolibrary.org/obo/OBI_0200168,http://purl.obolibrary.org/obo/OBI_0200166,"correction objective"
http://purl.obolibrary.org/obo/STATO_0000329,http://purl.obolibrary.org/obo/STATO_0000225,"symmetric distribution"
http://purl.obolibrary.org/obo/STATO_0000414,http://purl.obolibrary.org/obo/STATO_0000184,"mortality"
http://purl.obolibrary.org/obo/STATO_0000305,http://purl.obolibrary.org/obo/STATO_0000290,"Helmert contrast"
http://purl.obolibrary.org/obo/OBI_0400065,http://purl.obolibrary.org/obo/OBI_0001032,"light source"
http://purl.obolibrary.org/obo/OBI_0000861,http://purl.obolibrary.org/obo/STATO_0000191,"Likelihood-ratio test"
http://purl.obolibrary.org/obo/IAO_0000030,http://purl.obolibrary.org/obo/BFO_0000031,"information content entity"
http://purl.obolibrary.org/obo/OBI_0001865,http://purl.obolibrary.org/obo/OBI_0000968,"assay array"
http://purl.obolibrary.org/obo/IAO_0000078,http://purl.obolibrary.org/obo/IAO_0000102,"curation status specification"
http://purl.obolibrary.org/obo/NCBITaxon_314146,http://purl.obolibrary.org/obo/NCBITaxon_40674,"Euarchontoglires"
http://purl.obolibrary.org/obo/BFO_0000040,http://purl.obolibrary.org/obo/BFO_0000004,"material entity"
http://purl.obolibrary.org/obo/stato.owl#partial_least_squares_weight,http://purl.obolibrary.org/obo/IAO_0000027,"PLS weight"
http://purl.obolibrary.org/obo/STATO_0000413,http://purl.obolibrary.org/obo/STATO_0000184,"incidence"
http://purl.obolibrary.org/obo/STATO_0000522,http://purl.obolibrary.org/obo/STATO_0000518,"multivariate imputation with chained equations"
http://purl.obolibrary.org/obo/STATO_0000306,http://purl.obolibrary.org/obo/STATO_0000290,"polynomial contrast"
http://purl.obolibrary.org/obo/STATO_0000439,http://purl.obolibrary.org/obo/OBI_0000675,"outlier detection testing objective"
http://purl.obolibrary.org/obo/STATO_0000524,http://purl.obolibrary.org/obo/STATO_0000142,"Matthews correlation coefficient"
http://purl.obolibrary.org/obo/OBI_0000668,http://purl.obolibrary.org/obo/OBI_0200000,"error correction data transformation"
http://purl.obolibrary.org/obo/STATO_0000548,http://purl.obolibrary.org/obo/STATO_0000535,"sampling distribution estimation by bootstrapping"
http://purl.obolibrary.org/obo/STATO_0000415,http://purl.obolibrary.org/obo/STATO_0000184,"accuracy"
http://purl.obolibrary.org/obo/IAO_0000033,http://purl.obolibrary.org/obo/IAO_0000030,"directive information entity"
http://purl.obolibrary.org/obo/STATO_0000523,http://purl.obolibrary.org/obo/STATO_0000518,"k-nearest neighbour data imputation"
http://purl.obolibrary.org/obo/STATO_0000416,http://purl.obolibrary.org/obo/STATO_0000184,"precision"
http://purl.obolibrary.org/obo/STATO_0000525,http://purl.obolibrary.org/obo/IAO_0000030,"covariance matrix"
http://purl.obolibrary.org/obo/STATO_0000307,http://purl.obolibrary.org/obo/STATO_0000290,"treatment contrast"
http://purl.obolibrary.org/obo/STATO_0000549,http://purl.obolibrary.org/obo/OBI_0200175,"random forest procedure"
http://purl.obolibrary.org/obo/OBI_0400043,http://purl.obolibrary.org/obo/OBI_0000967,"flow cell"
http://purl.obolibrary.org/obo/OBI_0200166,http://purl.obolibrary.org/obo/IAO_0000005,"data transformation objective"
http://purl.obolibrary.org/obo/IAO_0000032,http://purl.obolibrary.org/obo/IAO_0000109,"scalar measurement datum"
http://purl.obolibrary.org/obo/OBI_0000399,http://purl.obolibrary.org/obo/BFO_0000034,"solid support function"
http://purl.obolibrary.org/obo/NCBITaxon_2157,http://purl.obolibrary.org/obo/OBI_0100026,"Archaea"
http://purl.obolibrary.org/obo/STATO_0000500,http://purl.obolibrary.org/obo/IAO_0000027,"probability distribution location parameter"
http://purl.obolibrary.org/obo/STATO_0000417,http://purl.obolibrary.org/obo/STATO_0000184,"pretest probability"
http://purl.obolibrary.org/obo/STATO_0000502,http://purl.obolibrary.org/obo/OBI_0000011,"statistical sampling"
http://purl.obolibrary.org/obo/STATO_0000526,http://purl.obolibrary.org/obo/IAO_0000030,"numerator relationship matrix"
http://purl.obolibrary.org/obo/IAO_0000184,http://purl.obolibrary.org/obo/IAO_0000038,"scatter plot"
http://purl.obolibrary.org/obo/STATO_0000308,http://purl.obolibrary.org/obo/STATO_0000290,"sum contrast"
http://purl.obolibrary.org/obo/OBI_0001573,http://purl.obolibrary.org/obo/OBI_0000973,"DNA sequence data"
http://purl.obolibrary.org/obo/OBI_0001331,http://purl.obolibrary.org/obo/OBI_0000131,"transcription profiling identification objective"
http://purl.obolibrary.org/obo/OBI_0002444,http://purl.obolibrary.org/obo/BFO_0000023,"measurand role"
http://purl.obolibrary.org/obo/STATO_0000080,http://purl.obolibrary.org/obo/STATO_0000137,"Brown Forsythe test"
http://purl.obolibrary.org/obo/OBI_0000403,http://purl.obolibrary.org/obo/OBI_0000372,"sort function"
http://purl.obolibrary.org/obo/OBI_0400137,http://purl.obolibrary.org/obo/OBI_0000832,"cytometer"
http://purl.obolibrary.org/obo/OBI_0000427,http://purl.obolibrary.org/obo/BFO_0000040,"enzyme"
http://purl.obolibrary.org/obo/STATO_0000501,http://purl.obolibrary.org/obo/STATO_0000067,"Weibull probability distribution"
http://purl.obolibrary.org/obo/STATO_0000503,http://purl.obolibrary.org/obo/STATO_0000502,"simple random sampling"
http://purl.obolibrary.org/obo/STATO_0000527,http://purl.obolibrary.org/obo/STATO_0000069,"denominator degrees of freedom"
http://purl.obolibrary.org/obo/STATO_0000418,http://purl.obolibrary.org/obo/IAO_0000109,"measure of heterogeneity"
http://purl.obolibrary.org/obo/STATO_0000309,http://purl.obolibrary.org/obo/OBI_0200200|http://purl.obolibrary.org/obo/STATO_0000191,"Pearson's Chi square test of goodness of fit"
http://purl.obolibrary.org/obo/OBI_0500000,http://purl.obolibrary.org/obo/IAO_0000104,"study design"
http://purl.obolibrary.org/obo/STATO_0000190,http://purl.obolibrary.org/obo/STATO_0000232,"threshold cycle"
http://purl.obolibrary.org/obo/stato.owl#pedigree_data_set,http://purl.obolibrary.org/obo/IAO_0000100,"pedigree data set"
http://purl.obolibrary.org/obo/STATO_0000081,http://purl.obolibrary.org/obo/OBI_0200200|http://purl.obolibrary.org/obo/STATO_0000027,"Pearson's Chi square test of independence between categorical variables"
http://purl.obolibrary.org/obo/OBI_1110109,http://purl.obolibrary.org/obo/BFO_0000040,"target of material addition"
http://purl.obolibrary.org/obo/BFO_0000020,http://purl.obolibrary.org/obo/BFO_0000002,"specifically dependent continuant"
http://purl.obolibrary.org/obo/STATO_0000504,http://purl.obolibrary.org/obo/STATO_0000509,"line intercept sampling"
http://purl.obolibrary.org/obo/STATO_0000528,http://purl.obolibrary.org/obo/IAO_0000030,"G matrix"
http://purl.obolibrary.org/obo/STATO_0000419,http://purl.obolibrary.org/obo/STATO_0000418,"Cochran's Q statistic"
http://purl.obolibrary.org/obo/OBI_0001442,http://purl.obolibrary.org/obo/OBI_0000662|http://purl.obolibrary.org/obo/OBI_0000071,"q-value"
http://purl.obolibrary.org/obo/STATO_0000191,http://purl.obolibrary.org/obo/OBI_0000673,"goodness of fit statistical test"
http://purl.obolibrary.org/obo/STATO_0000082,http://purl.obolibrary.org/obo/STATO_0000107,"fixed effect model"
http://purl.obolibrary.org/obo/OBI_0000401,http://purl.obolibrary.org/obo/BFO_0000034,"environment control function"
http://purl.obolibrary.org/obo/OBI_0000425,http://purl.obolibrary.org/obo/OBI_0200166,"averaging objective"
http://purl.obolibrary.org/obo/OBI_1110108,http://purl.obolibrary.org/obo/BFO_0000040,"material to be added"
http://purl.obolibrary.org/obo/STATO_0000505,http://purl.obolibrary.org/obo/STATO_0000509,"quadrat sampling"
http://purl.obolibrary.org/obo/STATO_0000529,http://purl.obolibrary.org/obo/STATO_0000059,"scaled t distribution"
http://purl.obolibrary.org/obo/OBI_0001225,http://purl.obolibrary.org/obo/OBI_0001404,"genetic population background information"
http://purl.obolibrary.org/obo/OBI_0000681,http://purl.obolibrary.org/obo/OBI_0000639,"separation into different composition objective"
http://purl.obolibrary.org/obo/STATO_0000083,http://purl.obolibrary.org/obo/STATO_0000191,"Kolmogorov-Smirnov test"
http://purl.obolibrary.org/obo/STATO_0000192,http://purl.obolibrary.org/obo/OBI_0200000,"cartesian product"
http://purl.obolibrary.org/obo/OBI_0000424,http://purl.obolibrary.org/obo/OBI_0000443,"transcription profiling assay"
http://purl.obolibrary.org/obo/OBI_0000339,http://purl.obolibrary.org/obo/BFO_0000015,"planning"
http://purl.obolibrary.org/obo/STATO_0000506,http://purl.obolibrary.org/obo/STATO_0000509,"cluster sampling"
http://purl.obolibrary.org/obo/OBI_0001444,http://purl.obolibrary.org/obo/OBI_0500000,"genotyping design"
http://purl.obolibrary.org/obo/NCBITaxon_32523,http://purl.obolibrary.org/obo/NCBITaxon_117571,"Tetrapoda"
http://purl.obolibrary.org/obo/OBI_0000791,http://purl.obolibrary.org/obo/OBI_0200186,"multiple testing correction objective"
http://purl.obolibrary.org/obo/OBI_0600015,http://purl.obolibrary.org/obo/OBI_0000011,"group assignment"
http://purl.obolibrary.org/obo/STATO_0000084,http://purl.obolibrary.org/obo/OBI_0200102,"multinomial probit regression for analysis of polychotomous dependent variable"
http://purl.obolibrary.org/obo/stato.owl#response_variable_explained_by_fixed_effect_hypothesis,http://purl.obolibrary.org/obo/STATO_0000065|http://purl.obolibrary.org/obo/STATO_0000258,"response variable explained by fixed effect of predictor variable hypothesis"
http://purl.obolibrary.org/obo/BFO_0000023,http://purl.obolibrary.org/obo/BFO_0000017,"role"
http://purl.obolibrary.org/obo/STATO_0000060,http://purl.obolibrary.org/obo/STATO_0000117,"hypergeometric distribution"
http://purl.obolibrary.org/obo/OBI_0500005,http://purl.obolibrary.org/obo/STATO_0000046,"matched pairs design"
http://purl.obolibrary.org/obo/STATO_0000193,http://purl.obolibrary.org/obo/OBI_0000181,"study group population"
http://purl.obolibrary.org/obo/OBI_0000423,http://purl.obolibrary.org/obo/OBI_0000047,"extract"
http://purl.obolibrary.org/obo/OBI_0000338,http://purl.obolibrary.org/obo/OBI_0000011,"drawing a conclusion based on data"
http://purl.obolibrary.org/obo/OBI_0200104,http://purl.obolibrary.org/obo/OBI_0200102|http://purl.obolibrary.org/obo/OBI_0200175,"principal component regression"
http://purl.obolibrary.org/obo/STATO_0000507,http://purl.obolibrary.org/obo/STATO_0000502,"probability-proportional-to-size sampling"
http://purl.obolibrary.org/obo/OBI_0001554,http://purl.obolibrary.org/obo/IAO_0000032,"rate measurement datum"
http://purl.obolibrary.org/obo/OBI_0600014,http://purl.obolibrary.org/obo/OBI_0000094,"material component separation"
http://purl.obolibrary.org/obo/OBI_0600038,http://purl.obolibrary.org/obo/OBI_0000094,"addition of molecular label"
http://purl.obolibrary.org/obo/NCBITaxon_32524,http://purl.obolibrary.org/obo/NCBITaxon_32523,"Amniota"
http://purl.obolibrary.org/obo/STATO_0000061,http://purl.obolibrary.org/obo/STATO_0000065,"absence of between group difference hypothesis"
http://purl.obolibrary.org/obo/STATO_0000170,http://purl.obolibrary.org/obo/STATO_0000152,"third quartile"
http://purl.obolibrary.org/obo/STATO_0000085,http://purl.obolibrary.org/obo/IAO_0000109,"effect size estimate"
http://purl.obolibrary.org/obo/STATO_0000194,http://purl.obolibrary.org/obo/STATO_0000192,"cartesian product 2 sets"
http://purl.obolibrary.org/obo/OBI_0400110,http://purl.obolibrary.org/obo/OBI_0002089,"hybridization chamber"
http://purl.obolibrary.org/obo/STATO_0000508,http://purl.obolibrary.org/obo/STATO_0000502,"stratified sampling"
http://purl.obolibrary.org/obo/OBI_0000684,http://purl.obolibrary.org/obo/IAO_0000005,"specimen collection objective"
http://purl.obolibrary.org/obo/STATO_0000280,http://purl.obolibrary.org/obo/STATO_0000142,"Pearson's correlation coefficient"
http://purl.obolibrary.org/obo/OBI_0500003,http://purl.obolibrary.org/obo/OBI_0500002|http://purl.obolibrary.org/obo/OBI_0500020|http://purl.obolibrary.org/obo/STATO_0000046,"cross over design"
http://purl.obolibrary.org/obo/STATO_0000062,http://purl.obolibrary.org/obo/STATO_0000065,"absence of within subject difference hypothesis"
http://purl.obolibrary.org/obo/STATO_0000086,http://purl.obolibrary.org/obo/STATO_0000191,"F-test"
http://purl.obolibrary.org/obo/STATO_0000195,http://purl.obolibrary.org/obo/IAO_0000109,"number of factor level combinations"
http://purl.obolibrary.org/obo/STATO_0000171,http://purl.obolibrary.org/obo/STATO_0000243,"Spear box and whisker plot"
http://purl.obolibrary.org/obo/OBI_0000118,http://purl.obolibrary.org/obo/IAO_0000100,"gene list"
http://purl.obolibrary.org/obo/OBI_0200102,http://purl.obolibrary.org/obo/OBI_0200000,"regression analysis method"
http://purl.obolibrary.org/obo/STATO_0000509,http://purl.obolibrary.org/obo/STATO_0000502,"systematic sampling"
http://purl.obolibrary.org/obo/OBI_0600036,http://purl.obolibrary.org/obo/OBI_0000094,"establishing cell culture"
http://purl.obolibrary.org/obo/STATO_0000390,http://purl.obolibrary.org/obo/STATO_0000107,"regression model"
http://purl.obolibrary.org/obo/OBI_0500002,http://purl.obolibrary.org/obo/OBI_0000115,"repeated measure design"
http://purl.obolibrary.org/obo/STATO_0000063,http://purl.obolibrary.org/obo/IAO_0000027,"genomic coordinate datum"
http://purl.obolibrary.org/obo/STATO_0000196,http://purl.obolibrary.org/obo/IAO_0000027,"confidence interval"
http://purl.obolibrary.org/obo/STATO_0000172,http://purl.obolibrary.org/obo/STATO_0000047,"fragments per kilobase of transcript per million fragments mapped"
http://purl.obolibrary.org/obo/OBI_0000444,http://purl.obolibrary.org/obo/BFO_0000023,"target of material addition role"
http://purl.obolibrary.org/obo/STATO_0000087,http://purl.obolibrary.org/obo/STATO_0000252,"polychotomous variable"
http://purl.obolibrary.org/obo/GO_0003824,http://purl.obolibrary.org/obo/GO_0003674,"catalytic activity"
http://purl.obolibrary.org/obo/IAO_0000306,http://purl.obolibrary.org/obo/IAO_0000300,"table"
http://purl.obolibrary.org/obo/BFO_0000003,http://purl.obolibrary.org/obo/BFO_0000001,"occurrent"
http://purl.obolibrary.org/obo/STATO_0000040,http://purl.obolibrary.org/obo/IAO_0000184,"MA plot"
http://purl.obolibrary.org/obo/STATO_0000064,http://purl.obolibrary.org/obo/STATO_0000047,"sequence read count"
http://purl.obolibrary.org/obo/STATO_0000173,http://purl.obolibrary.org/obo/OBI_0000675,"homogeneity test objective"
http://purl.obolibrary.org/obo/STATO_0000282,http://purl.obolibrary.org/obo/STATO_0000039,"F-statistic"
http://purl.obolibrary.org/obo/STATO_0000197,http://purl.obolibrary.org/obo/STATO_0000010,"genomic coordinate system"
http://purl.obolibrary.org/obo/STATO_0000088,http://purl.obolibrary.org/obo/STATO_0000047,"study group population size"
http://purl.obolibrary.org/obo/OBI_0200191,http://purl.obolibrary.org/obo/OBI_0200111,"gene list visualization"
http://purl.obolibrary.org/obo/IAO_0000414,http://purl.obolibrary.org/obo/IAO_0000032,"mass measurement datum"
http://purl.obolibrary.org/obo/PR_000000001,http://purl.obolibrary.org/obo/CHEBI_16670,"protein"
http://purl.obolibrary.org/obo/OBI_0000086,http://purl.obolibrary.org/obo/BFO_0000023,"reagent role"
http://purl.obolibrary.org/obo/BFO_0000004,http://purl.obolibrary.org/obo/BFO_0000002,"independent continuant"
http://purl.obolibrary.org/obo/BFO_0000028,http://purl.obolibrary.org/obo/BFO_0000006,"three-dimensional spatial region"
http://purl.obolibrary.org/obo/STATO_0000174,http://purl.obolibrary.org/obo/IAO_0000038,"Forest plot"
http://purl.obolibrary.org/obo/STATO_0000283,http://purl.obolibrary.org/obo/STATO_0000117,"negative binomial distribution"
http://purl.obolibrary.org/obo/STATO_0000150,http://purl.obolibrary.org/obo/IAO_0000109,"minimum value"
http://purl.obolibrary.org/obo/STATO_0000392,http://purl.obolibrary.org/obo/STATO_0000067,"Pareto type-I probability distribution"
http://purl.obolibrary.org/obo/OBI_0200083,http://purl.obolibrary.org/obo/OBI_0200166,"survival analysis objective"
http://purl.obolibrary.org/obo/STATO_0000198,http://purl.obolibrary.org/obo/STATO_0000279,"non-parametric test"
http://purl.obolibrary.org/obo/STATO_0000065,http://purl.obolibrary.org/obo/IAO_0000030,"hypothesis"
http://purl.obolibrary.org/obo/STATO_0000089,http://purl.obolibrary.org/obo/OBI_0500006,"case-control study design"
http://purl.obolibrary.org/obo/OBI_0000838,http://purl.obolibrary.org/obo/OBI_0000011,"material maintenance"
http://purl.obolibrary.org/obo/UBERON_0000477,http://purl.obolibrary.org/obo/BFO_0000040,"anatomical cluster"
http://purl.obolibrary.org/obo/STATO_0000042,http://purl.obolibrary.org/obo/STATO_0000191,"Anderson-Darling test"
http://purl.obolibrary.org/obo/STATO_0000284,http://purl.obolibrary.org/obo/STATO_0000137,"Breusch-Pagan test"
http://purl.obolibrary.org/obo/STATO_0000393,http://purl.obolibrary.org/obo/STATO_0000067,"Pareto type-II probability distribution"
http://purl.obolibrary.org/obo/STATO_0000151,http://purl.obolibrary.org/obo/IAO_0000109,"maximum value"
http://purl.obolibrary.org/obo/IAO_0000309,http://purl.obolibrary.org/obo/IAO_0000308,"diagram"
http://purl.obolibrary.org/obo/STATO_0000260,http://purl.obolibrary.org/obo/OBI_0200201|http://purl.obolibrary.org/obo/STATO_0000202,"repeated measure ANOVA"
http://purl.obolibrary.org/obo/BFO_0000001,http://www.w3.org/2002/07/owl#Thing,"entity"
http://purl.obolibrary.org/obo/STATO_0000199,http://purl.obolibrary.org/obo/STATO_0000131,"Mauchly's test for sphericity"
http://purl.obolibrary.org/obo/STATO_0000175,http://purl.obolibrary.org/obo/OBI_0200000,"confidence interval calculation"
http://purl.obolibrary.org/obo/STATO_0000066,http://purl.obolibrary.org/obo/IAO_0000037,"Cleveland dot plot"
