Class ID,Parents,Preferred Label
http://purl.obolibrary.org/obo/CHEBI_35186,http://purl.obolibrary.org/obo/CHEBI_24632|http://purl.obolibrary.org/obo/CHEBI_24913,"terpene"
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000577,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000001459,"Blood Platelet Disorders [Disease/Finding]"
http://purl.obolibrary.org/obo/CHEBI_59814,http://purl.obolibrary.org/obo/CHEBI_33558,"L-alpha-amino acid anion"
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000011187,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000011188,"Secologanin Tryptamine Alkaloids [Chemical/Ingredient]"
http://purl.obolibrary.org/obo/NCBITaxon_2042571,http://purl.obolibrary.org/obo/NCBITaxon_366617,"Coronavirus PREDICT CoV-45"
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000167211,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000007930,"Cycloheximide [Chemical/Ingredient]"
http://purl.obolibrary.org/obo/NCBITaxon_249066,http://purl.obolibrary.org/obo/NCBITaxon_694009,"SARS coronavirus HGZ8L1-A"
http://purl.obolibrary.org/obo/CIDO_0000137,http://purl.obolibrary.org/obo/CIDO_0000134,"MERS-CoV binding to host cell"
http://purl.obolibrary.org/obo/HP_0007378,http://purl.obolibrary.org/obo/HP_0011024|http://purl.obolibrary.org/obo/HP_0000118,"Neoplasm of the gastrointestinal tract"
http://purl.obolibrary.org/obo/CIDO_0000004,http://purl.obolibrary.org/obo/CIDO_0000001,"MERS-CoV disease process"
http://purl.obolibrary.org/obo/UBERON_0002067,http://purl.obolibrary.org/obo/UBERON_0010314|http://purl.obolibrary.org/obo/UBERON_0004121|http://purl.obolibrary.org/obo/UBERON_0004120|http://purl.obolibrary.org/obo/UBERON_0013754,"dermis"
http://purl.obolibrary.org/obo/UBERON_0001969,http://purl.obolibrary.org/obo/UBERON_0000179,"blood plasma"
http://purl.obolibrary.org/obo/DRON_00023321,http://purl.obolibrary.org/obo/DRON_00000026,"Ritonavir Oral Capsule"
http://purl.obolibrary.org/obo/UBERON_0001836,http://purl.obolibrary.org/obo/UBERON_0000463,"saliva"
http://purl.obolibrary.org/obo/NCBITaxon_1788488,http://purl.obolibrary.org/obo/NCBITaxon_2664420,"Rhinolophus bat coronavirus BtCoV/3992-2"
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000008893,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000009844|http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000008660,"Decreased Serotonin Activity [PE]"
http://purl.obolibrary.org/obo/CHEBI_36380,http://purl.obolibrary.org/obo/CHEBI_24921|http://purl.obolibrary.org/obo/CHEBI_24922|http://purl.obolibrary.org/obo/CHEBI_38515,"emetan"
http://purl.obolibrary.org/obo/NCBITaxon_681875,http://purl.obolibrary.org/obo/NCBITaxon_2664420,"Kenya bat coronavirus BtKY30"
http://purl.obolibrary.org/obo/NCBITaxon_497945,http://purl.obolibrary.org/obo/NCBITaxon_366617,"Bat coronavirus P.nat/Germany/D5.73/2007"
http://purl.obolibrary.org/obo/NCBITaxon_249067,http://purl.obolibrary.org/obo/NCBITaxon_694009,"SARS coronavirus HGZ8L1-B"
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000002050,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000181264|http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000002317|http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000001914|http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000003999,"Multiple Myeloma [Disease/Finding]"
http://purl.obolibrary.org/obo/VO_0001139,http://purl.obolibrary.org/obo/PATO_0000169,"vaccine organism viability"
http://purl.obolibrary.org/obo/NCBITaxon_2042570,http://purl.obolibrary.org/obo/NCBITaxon_696098,"Coronavirus PREDICT CoV-44"
http://purl.obolibrary.org/obo/NCBITaxon_231519,http://purl.obolibrary.org/obo/NCBITaxon_694009,"SARS coronavirus HKU-36871"
http://purl.obolibrary.org/obo/IAO_0000030,http://purl.obolibrary.org/obo/BFO_0000031,"information content entity"
http://purl.obolibrary.org/obo/CIDO_0000003,http://purl.obolibrary.org/obo/CIDO_0000001,"COVID-19 disease process"
http://purl.obolibrary.org/obo/CIDO_0000136,http://purl.obolibrary.org/obo/CIDO_0000134,"SARS-CoV binding to host cell"
http://purl.obolibrary.org/obo/CHEBI_77024,http://purl.obolibrary.org/obo/CHEBI_76775,"EC 3.1.3.41 (4-nitrophenylphosphatase) inhibitor"
http://purl.obolibrary.org/obo/NCBITaxon_7711,http://purl.obolibrary.org/obo/NCBITaxon_33511,"Chordata"
http://purl.obolibrary.org/obo/CHEBI_29347,http://purl.obolibrary.org/obo/CHEBI_37622,"monocarboxylic acid amide"
http://purl.obolibrary.org/obo/UBERON_0002199,http://purl.obolibrary.org/obo/UBERON_0011216|http://purl.obolibrary.org/obo/UBERON_0003102,"integument"
http://purl.obolibrary.org/obo/CHEBI_48544,http://purl.obolibrary.org/obo/CHEBI_33261,"methanesulfonates"
http://purl.obolibrary.org/obo/NCBITaxon_1788489,http://purl.obolibrary.org/obo/NCBITaxon_2664420,"Rhinolophus bat coronavirus BtCoV/3994"
http://purl.obolibrary.org/obo/NCBITaxon_497946,http://purl.obolibrary.org/obo/NCBITaxon_366617,"Bat coronavirus P.pyg/Germany/D5.85/2007"
http://purl.obolibrary.org/obo/NCBITaxon_681876,http://purl.obolibrary.org/obo/NCBITaxon_2664420,"Kenya bat coronavirus BtKY31"
http://purl.obolibrary.org/obo/NCBITaxon_694448,http://purl.obolibrary.org/obo/NCBITaxon_2664420,"unidentified human coronavirus"
http://purl.obolibrary.org/obo/NCBITaxon_249068,http://purl.obolibrary.org/obo/NCBITaxon_694009,"SARS coronavirus HSZ2-A"
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000008894,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000008661,"Decreased Serotonin Degradation [PE]"
http://purl.obolibrary.org/obo/UBERON_0006603,http://purl.obolibrary.org/obo/UBERON_0006598,"presumptive mesoderm"
http://purl.obolibrary.org/obo/CHEBI_29214,http://purl.obolibrary.org/obo/CHEBI_33402,"sulfonic acid"
http://purl.obolibrary.org/obo/OBI_0002603,http://purl.obolibrary.org/obo/OBI_0002599,"areolar swab specimen"
http://purl.obolibrary.org/obo/CHEBI_16646,http://purl.obolibrary.org/obo/CHEBI_78616,"carbohydrate"
http://purl.obolibrary.org/obo/CHEBI_37143,http://purl.obolibrary.org/obo/CHEBI_24062|http://purl.obolibrary.org/obo/CHEBI_36684|http://purl.obolibrary.org/obo/CHEBI_17792,"organofluorine compound"
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000011188,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000008052|http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000007503,"Indole Alkaloids [Chemical/Ingredient]"
http://purl.obolibrary.org/obo/CHEBI_50996,http://purl.obolibrary.org/obo/CHEBI_50047,"tertiary amino compound"
http://purl.obolibrary.org/obo/CHEBI_37141,http://purl.obolibrary.org/obo/CHEBI_22928|http://purl.obolibrary.org/obo/CHEBI_17792,"organobromine compound"
http://purl.obolibrary.org/obo/NCBITaxon_574549,http://purl.obolibrary.org/obo/NCBITaxon_2509474,"Bulbul coronavirus HKU11"
http://purl.obolibrary.org/obo/NCBITaxon_1559519,http://purl.obolibrary.org/obo/NCBITaxon_1159905,"Porcine deltacoronavirus KNU14-04"
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000314,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000993,"Adenoviridae Infections [Disease/Finding]"
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000146182,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000147723,"BENZTROPINE MESYLATE"
http://purl.obolibrary.org/obo/NCBITaxon_231518,http://purl.obolibrary.org/obo/NCBITaxon_694009,"SARS coronavirus GZ60"
http://purl.obolibrary.org/obo/CHEBI_38037,http://purl.obolibrary.org/obo/CHEBI_48544|http://purl.obolibrary.org/obo/CHEBI_64382,"methanesulfonate salt"
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000003076,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000003072,"Urethritis [Disease/Finding]"
http://purl.obolibrary.org/obo/CIDO_0000135,http://purl.obolibrary.org/obo/CIDO_0000134,"SARS-CoV-2 binding to host cell"
http://purl.obolibrary.org/obo/IAO_0000033,http://purl.obolibrary.org/obo/IAO_0000030,"directive information entity"
http://purl.obolibrary.org/obo/CIDO_0000002,http://purl.obolibrary.org/obo/CIDO_0000001,"SARS-CoV disease process"
http://purl.obolibrary.org/obo/CHEBI_52210,http://purl.obolibrary.org/obo/CHEBI_24432,"pharmacological role"
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000008588,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000009025,"Decreased Dopamine Activity [PE]"
http://purl.obolibrary.org/obo/OBI_0000025,http://purl.obolibrary.org/obo/BFO_0000023,"reference substance role"
http://purl.obolibrary.org/obo/NCBITaxon_249069,http://purl.obolibrary.org/obo/NCBITaxon_694009,"SARS coronavirus HSZ-A"
http://purl.obolibrary.org/obo/NCBITaxon_497943,http://purl.obolibrary.org/obo/NCBITaxon_366617,"Bat coronavirus P.pyg/Germany/D5.70/2007"
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000146409,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000010595,"METHYLPREDNISOLONE"
http://purl.obolibrary.org/obo/CHEBI_33318,http://purl.obolibrary.org/obo/CHEBI_33250,"main group element atom"
http://purl.obolibrary.org/obo/CHEBI_37142,http://purl.obolibrary.org/obo/CHEBI_17792|http://purl.obolibrary.org/obo/CHEBI_24860,"organoiodine compound"
http://purl.obolibrary.org/obo/NCBITaxon_197911,http://purl.obolibrary.org/obo/NCBITaxon_10239,"Alphainfluenzavirus"
http://purl.obolibrary.org/obo/OBI_0002604,http://purl.obolibrary.org/obo/OBI_0002599,"breast swab specimen"
http://purl.obolibrary.org/obo/NCBITaxon_1297662,http://purl.obolibrary.org/obo/NCBITaxon_1159901,"Thrush coronavirus HKU12"
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000002710,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000002761,"Sebaceous Gland Diseases [Disease/Finding]"
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000180629,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000010602,"TOCILIZUMAB"
http://purl.obolibrary.org/obo/PR_P21802,http://purl.obolibrary.org/obo/PR_000001449|http://purl.obolibrary.org/obo/PR_000029067,"fibroblast growth factor receptor 2 (human)"
http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000315,http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000000314,"Adenovirus Infections, Human [Disease/Finding]"
http://purl.obolibrary.org/obo/NCBITaxon_681878,http://purl.obolibrary.org/obo/NCBITaxon_2664420,"Kenya bat coronavirus BtKY34"
http://purl.obolibrary.org/obo/NCBITaxon_231517,http://purl.obolibrary.org/obo/NCBITaxon_694009,"SARS coronavirus GZ43"
http://purl.obolibrary.org/obo/CIDO_0000001,http://purl.obolibrary.org/obo/ICDO_0000001,"coronavirus infectious disease process"
http://purl.obolibrary.org/obo/CIDO_0000134,http://purl.obolibrary.org/obo/CIDO_0000084,"coronavirus binding to host cell"
http://purl.obolibrary.org/obo/CHEBI_52211,http://purl.obolibrary.org/obo/CHEBI_24432,"physiological role"
http://purl.obolibrary.org/obo/PR_P94692,http://purl.obolibrary.org/obo/PR_000000001,"<http://purl.obolibrary.org/obo/PR_P94692>"
http://purl.obolibrary.org/obo/NCBITaxon_497944,http://purl.obolibrary.org/obo/NCBITaxon_366617,"Bat coronavirus P.pyg/Germany/D5.71/2007"
http://purl.obolibrary.org/obo/NCBITaxon_2157,http://purl.obolibrary.org/obo/OBI_0100026,"Archaea"
http://purl.obolibrary.org/obo/CHEBI_136889,http://purl.obolibrary.org/obo/CHEBI_35341,"5beta steroid"
http://purl.obolibrary.org/obo/PR_000001810,http://purl.obolibrary.org/obo/PR_000000001,"CSF-1/PDGF receptor-type tyrosine-protein kinase"
http://purl.obolibrary.org/obo/CHEBI_26188,http://purl.obolibrary.org/obo/CHEBI_17087|http://purl.obolibrary.org/obo/CHEBI_36963,"polyketide"
http://purl.obolibrary.org/obo/NCBITaxon_1297661,http://purl.obolibrary.org/obo/NCBITaxon_2509474,"Munia coronavirus HKU13"
http://purl.obolibrary.org/obo/OBI_0002605,http://purl.obolibrary.org/obo/OBI_0002599,"cheek swab specimen"
http://purl.obolibrary.org/obo/CHEBI_50995,http://purl.obolibrary.org/obo/CHEBI_50047,"secondary amino compound"
http://purl.obolibrary.org/obo/OBCS_0000124,http://purl.obolibrary.org/obo/OBI_0200166,"inferential statistical data analysis objective"
