source,target,relation
http://purl.obolibrary.org/obo/CVDO_0000523,http://purl.obolibrary.org/obo/FMA_7098,http://purl.obolibrary.org/obo/BFO_0000167
http://purl.obolibrary.org/obo/DOID_115,http://purl.obolibrary.org/obo/CVDO_0000039,http://purl.obolibrary.org/obo/BFO_0000117
http://purl.obolibrary.org/obo/DOID_10763,http://purl.obolibrary.org/obo/OGMS_0000063,http://purl.obolibrary.org/obo/BFO_0000117
http://purl.obolibrary.org/obo/CVDO_0000331,http://purl.obolibrary.org/obo/FMA_12151,http://purl.obolibrary.org/obo/BFO_0000066
http://purl.obolibrary.org/obo/DOID_6000,http://purl.obolibrary.org/obo/CVDO_0000191,http://purl.obolibrary.org/obo/BFO_0000117
http://purl.obolibrary.org/obo/DOID_3455,http://purl.obolibrary.org/obo/FMA_45840,http://purl.obolibrary.org/obo/BFO_0000066
http://purl.obolibrary.org/obo/DOID_525,http://purl.obolibrary.org/obo/OGMS_0000063,http://purl.obolibrary.org/obo/BFO_0000117
http://purl.obolibrary.org/obo/CVDO_0000275,http://purl.obolibrary.org/obo/CVDO_0000217,http://purl.obolibrary.org/obo/BFO_0000117
http://purl.obolibrary.org/obo/DOID_5805,http://purl.obolibrary.org/obo/CVDO_0000504,http://purl.obolibrary.org/obo/BFO_0000117
http://purl.obolibrary.org/obo/DOID_12282,http://purl.obolibrary.org/obo/CVDO_0000409,http://purl.obolibrary.org/obo/BFO_0000117
http://purl.obolibrary.org/obo/CVDO_0000225,http://purl.obolibrary.org/obo/FMA_3710,http://purl.obolibrary.org/obo/BFO_0000066
http://purl.obolibrary.org/obo/CVDO_0000558,http://purl.obolibrary.org/obo/CVDO_0000294,http://purl.obolibrary.org/obo/BFO_0000117
http://purl.obolibrary.org/obo/FMA_7088,http://purl.obolibrary.org/obo/FMA_7161,http://purl.obolibrary.org/obo/BFO_0000082
http://purl.obolibrary.org/obo/DOID_8861,http://purl.obolibrary.org/obo/CVDO_0000186,http://purl.obolibrary.org/obo/BFO_0000117
http://purl.obolibrary.org/obo/DOID_10128,http://purl.obolibrary.org/obo/CVDO_0000557,http://purl.obolibrary.org/obo/BFO_0000117
http://purl.obolibrary.org/obo/CVDO_0000585,http://purl.obolibrary.org/obo/FMA_9558,http://purl.obolibrary.org/obo/BFO_0000066
http://purl.obolibrary.org/obo/CVDO_0000082,http://purl.obolibrary.org/obo/CVDO_0000539,http://purl.obolibrary.org/obo/BFO_0000172
http://purl.obolibrary.org/obo/CVDO_0000226,http://purl.obolibrary.org/obo/FMA_3710,http://purl.obolibrary.org/obo/BFO_0000082
http://purl.obolibrary.org/obo/DOID_4193,http://purl.obolibrary.org/obo/FMA_50801,http://purl.obolibrary.org/obo/BFO_0000066
http://purl.obolibrary.org/obo/CVDO_0000600,http://purl.obolibrary.org/obo/FMA_49893,http://purl.obolibrary.org/obo/BFO_0000066
http://purl.obolibrary.org/obo/DOID_10230,http://purl.obolibrary.org/obo/FMA_3734,http://purl.obolibrary.org/obo/BFO_0000066
http://purl.obolibrary.org/obo/DOID_4372,http://purl.obolibrary.org/obo/FMA_50801,http://purl.obolibrary.org/obo/BFO_0000082
http://purl.obolibrary.org/obo/DOID_3875,http://purl.obolibrary.org/obo/CVDO_0000217,http://purl.obolibrary.org/obo/BFO_0000117
http://purl.obolibrary.org/obo/DOID_10763,http://purl.obolibrary.org/obo/CVDO_0000196,http://purl.obolibrary.org/obo/BFO_0000117
http://purl.obolibrary.org/obo/CVDO_0000578,http://purl.obolibrary.org/obo/CVDO_0000570,http://purl.obolibrary.org/obo/BFO_0000117
http://purl.obolibrary.org/obo/DOID_5844,http://purl.obolibrary.org/obo/DOID_8805,http://purl.obolibrary.org/obo/BFO_0000055
http://purl.obolibrary.org/obo/DOID_5844,http://purl.obolibrary.org/obo/DOID_8805,http://purl.obolibrary.org/obo/BFO_0000054
http://purl.obolibrary.org/obo/FMA_86187,http://purl.obolibrary.org/obo/FMA_45840,http://purl.obolibrary.org/obo/BFO_0000082
http://purl.obolibrary.org/obo/CVDO_0000578,http://purl.obolibrary.org/obo/CVDO_0000332,http://purl.obolibrary.org/obo/BFO_0000117
http://purl.obolibrary.org/obo/DOID_13884,http://purl.obolibrary.org/obo/CVDO_0000466,http://purl.obolibrary.org/obo/BFO_0000113
http://purl.obolibrary.org/obo/FMA_7280,http://purl.obolibrary.org/obo/FMA_7088,http://purl.obolibrary.org/obo/BFO_0000082
http://purl.obolibrary.org/obo/DOID_11984,http://purl.obolibrary.org/obo/CVDO_0000332,http://purl.obolibrary.org/obo/BFO_0000117
http://purl.obolibrary.org/obo/DOID_2349,http://purl.obolibrary.org/obo/CVDO_0000223,http://purl.obolibrary.org/obo/BFO_0000117
http://purl.obolibrary.org/obo/DOID_6420,http://purl.obolibrary.org/obo/CVDO_0000186,http://purl.obolibrary.org/obo/BFO_0000117
http://purl.obolibrary.org/obo/CVDO_0000534,http://purl.obolibrary.org/obo/FMA_83378,http://purl.obolibrary.org/obo/BFO_0000066
http://purl.obolibrary.org/obo/CVDO_0000254,http://purl.obolibrary.org/obo/OGMS_0000066,http://purl.obolibrary.org/obo/BFO_0000054
http://purl.obolibrary.org/obo/DOID_11482,http://purl.obolibrary.org/obo/CVDO_0000427,http://purl.obolibrary.org/obo/BFO_0000117
http://purl.obolibrary.org/obo/DOID_1929,http://purl.obolibrary.org/obo/CVDO_0000548,http://purl.obolibrary.org/obo/BFO_0000117
http://purl.obolibrary.org/obo/DOID_326,http://purl.obolibrary.org/obo/FMA_3710,http://purl.obolibrary.org/obo/BFO_0000066
http://purl.obolibrary.org/obo/DOID_14265,http://purl.obolibrary.org/obo/CVDO_0000169,http://purl.obolibrary.org/obo/BFO_0000117
http://purl.obolibrary.org/obo/DOID_0060068,http://purl.obolibrary.org/obo/CVDO_0000541,http://purl.obolibrary.org/obo/BFO_0000117
http://purl.obolibrary.org/obo/DOID_12930,http://purl.obolibrary.org/obo/CVDO_0000294,http://purl.obolibrary.org/obo/BFO_0000117
http://purl.obolibrary.org/obo/CVDO_0000223,http://purl.obolibrary.org/obo/FMA_45840,http://purl.obolibrary.org/obo/BFO_0000066
http://purl.obolibrary.org/obo/CVDO_0000280,http://purl.obolibrary.org/obo/FMA_3710,http://purl.obolibrary.org/obo/BFO_0000066
http://purl.obolibrary.org/obo/FMA_7095,http://purl.obolibrary.org/obo/FMA_7088,http://purl.obolibrary.org/obo/BFO_0000082
http://purl.obolibrary.org/obo/CVDO_0000427,http://purl.obolibrary.org/obo/FMA_9869,http://purl.obolibrary.org/obo/BFO_0000066
http://purl.obolibrary.org/obo/DOID_4078,http://purl.obolibrary.org/obo/OGMS_0000063,http://purl.obolibrary.org/obo/BFO_0000117
http://purl.obolibrary.org/obo/DOID_11984,http://purl.obolibrary.org/obo/CVDO_0000570,http://purl.obolibrary.org/obo/BFO_0000117
http://purl.obolibrary.org/obo/DOID_1712,http://purl.obolibrary.org/obo/CVDO_0000187,http://purl.obolibrary.org/obo/BFO_0000117
http://purl.obolibrary.org/obo/FMA_3710,http://purl.obolibrary.org/obo/FMA_7161,http://purl.obolibrary.org/obo/BFO_0000082
http://purl.obolibrary.org/obo/CVDO_0000153,http://purl.obolibrary.org/obo/CVDO_0000310,http://purl.obolibrary.org/obo/BFO_0000117
http://purl.obolibrary.org/obo/CVDO_0000545,http://purl.obolibrary.org/obo/FMA_3710,http://purl.obolibrary.org/obo/BFO_0000082
http://purl.obolibrary.org/obo/DOID_2868,http://purl.obolibrary.org/obo/OGMS_0000063,http://purl.obolibrary.org/obo/BFO_0000117
http://purl.obolibrary.org/obo/CVDO_0000110,http://purl.obolibrary.org/obo/FMA_7099,http://purl.obolibrary.org/obo/BFO_0000066
http://purl.obolibrary.org/obo/DOID_8861,http://purl.obolibrary.org/obo/CVDO_0000506,http://purl.obolibrary.org/obo/BFO_0000117
http://purl.obolibrary.org/obo/CVDO_0000210,http://purl.obolibrary.org/obo/FMA_7110,http://purl.obolibrary.org/obo/BFO_0000167
http://purl.obolibrary.org/obo/FMA_9535,http://purl.obolibrary.org/obo/FMA_7098,http://purl.obolibrary.org/obo/BFO_0000082
http://purl.obolibrary.org/obo/CVDO_0000519,http://purl.obolibrary.org/obo/FMA_7100,http://purl.obolibrary.org/obo/BFO_0000167
http://purl.obolibrary.org/obo/CVDO_0000225,http://purl.obolibrary.org/obo/CVDO_0000545,http://purl.obolibrary.org/obo/BFO_0000167
http://purl.obolibrary.org/obo/CVDO_0000571,http://purl.obolibrary.org/obo/FMA_9462,http://purl.obolibrary.org/obo/BFO_0000066
http://purl.obolibrary.org/obo/CVDO_0000210,http://purl.obolibrary.org/obo/FMA_7088,http://purl.obolibrary.org/obo/BFO_0000066
http://purl.obolibrary.org/obo/CVDO_0000530,http://purl.obolibrary.org/obo/FMA_7110,http://purl.obolibrary.org/obo/BFO_0000167
http://purl.obolibrary.org/obo/DOID_0060068,http://purl.obolibrary.org/obo/OGMS_0000063,http://purl.obolibrary.org/obo/BFO_0000117
http://purl.obolibrary.org/obo/CVDO_0000418,http://purl.obolibrary.org/obo/FMA_9535,http://purl.obolibrary.org/obo/BFO_0000167
http://purl.obolibrary.org/obo/DOID_396,http://purl.obolibrary.org/obo/CVDO_0000405,http://purl.obolibrary.org/obo/BFO_0000117
http://purl.obolibrary.org/obo/DOID_1936,http://purl.obolibrary.org/obo/OGMS_0000063,http://purl.obolibrary.org/obo/BFO_0000117
http://purl.obolibrary.org/obo/CVDO_0000551,http://purl.obolibrary.org/obo/FMA_7280,http://purl.obolibrary.org/obo/BFO_0000066
http://purl.obolibrary.org/obo/FMA_86188,http://purl.obolibrary.org/obo/FMA_14284,http://purl.obolibrary.org/obo/BFO_0000082
http://purl.obolibrary.org/obo/DOID_3875,http://purl.obolibrary.org/obo/CVDO_0000412,http://purl.obolibrary.org/obo/BFO_0000117
http://purl.obolibrary.org/obo/CVDO_0000275,http://purl.obolibrary.org/obo/FMA_3710,http://purl.obolibrary.org/obo/BFO_0000066
http://purl.obolibrary.org/obo/CVDO_0000240,http://purl.obolibrary.org/obo/CVDO_0000226,http://purl.obolibrary.org/obo/BFO_0000167
http://purl.obolibrary.org/obo/CVDO_0000080,http://purl.obolibrary.org/obo/CVDO_0000077,http://purl.obolibrary.org/obo/BFO_0000113
http://purl.obolibrary.org/obo/FMA_13256,http://purl.obolibrary.org/obo/FMA_7095,http://purl.obolibrary.org/obo/BFO_0000082
http://purl.obolibrary.org/obo/CVDO_0000156,http://purl.obolibrary.org/obo/FMA_7235,http://purl.obolibrary.org/obo/BFO_0000082
http://purl.obolibrary.org/obo/DOID_1754,http://purl.obolibrary.org/obo/CVDO_0000181,http://purl.obolibrary.org/obo/BFO_0000117
http://purl.obolibrary.org/obo/DOID_1936,http://purl.obolibrary.org/obo/CVDO_0000224,http://purl.obolibrary.org/obo/BFO_0000117
http://purl.obolibrary.org/obo/DOID_3410,http://purl.obolibrary.org/obo/FMA_3939,http://purl.obolibrary.org/obo/BFO_0000066
http://purl.obolibrary.org/obo/DOID_8805,http://purl.obolibrary.org/obo/OGMS_0000094,http://purl.obolibrary.org/obo/BFO_0000054
http://purl.obolibrary.org/obo/CVDO_0000567,http://purl.obolibrary.org/obo/CVDO_0000332,http://purl.obolibrary.org/obo/BFO_0000117
http://purl.obolibrary.org/obo/CVDO_0000522,http://purl.obolibrary.org/obo/FMA_7101,http://purl.obolibrary.org/obo/BFO_0000167
http://purl.obolibrary.org/obo/DOID_2868,http://purl.obolibrary.org/obo/CVDO_0000216,http://purl.obolibrary.org/obo/BFO_0000117
http://purl.obolibrary.org/obo/FMA_12151,http://purl.obolibrary.org/obo/FMA_7100,http://purl.obolibrary.org/obo/BFO_0000082
http://purl.obolibrary.org/obo/CVDO_0000567,http://purl.obolibrary.org/obo/CVDO_0000500,http://purl.obolibrary.org/obo/BFO_0000113
http://purl.obolibrary.org/obo/CVDO_0000567,http://purl.obolibrary.org/obo/CVDO_0000294,http://purl.obolibrary.org/obo/BFO_0000117
http://purl.obolibrary.org/obo/DOID_0060000,http://purl.obolibrary.org/obo/CVDO_0000405,http://purl.obolibrary.org/obo/BFO_0000117
http://purl.obolibrary.org/obo/DOID_6420,http://purl.obolibrary.org/obo/OGMS_0000063,http://purl.obolibrary.org/obo/BFO_0000117
http://purl.obolibrary.org/obo/CVDO_0000435,http://purl.obolibrary.org/obo/DOID_4248,http://purl.obolibrary.org/obo/BFO_0000113
http://purl.obolibrary.org/obo/DOID_5805,http://purl.obolibrary.org/obo/CVDO_0000187,http://purl.obolibrary.org/obo/BFO_0000117
http://purl.obolibrary.org/obo/FMA_9462,http://purl.obolibrary.org/obo/FMA_7088,http://purl.obolibrary.org/obo/BFO_0000082
http://purl.obolibrary.org/obo/CVDO_0000567,http://purl.obolibrary.org/obo/CVDO_0000570,http://purl.obolibrary.org/obo/BFO_0000117
http://purl.obolibrary.org/obo/DOID_3394,http://purl.obolibrary.org/obo/CVDO_0000556,http://purl.obolibrary.org/obo/BFO_0000117
http://purl.obolibrary.org/obo/FMA_9558,http://purl.obolibrary.org/obo/FMA_7101,http://purl.obolibrary.org/obo/BFO_0000082
http://purl.obolibrary.org/obo/DOID_10272,http://purl.obolibrary.org/obo/CVDO_0000539,http://purl.obolibrary.org/obo/BFO_0000113
http://purl.obolibrary.org/obo/DOID_8515,http://purl.obolibrary.org/obo/CVDO_0000584,http://purl.obolibrary.org/obo/BFO_0000117
http://purl.obolibrary.org/obo/CVDO_0000224,http://purl.obolibrary.org/obo/FMA_50720,http://purl.obolibrary.org/obo/BFO_0000066
http://purl.obolibrary.org/obo/CVDO_0000512,http://purl.obolibrary.org/obo/DOID_8805,http://purl.obolibrary.org/obo/BFO_0000055
http://purl.obolibrary.org/obo/CVDO_0000512,http://purl.obolibrary.org/obo/DOID_1869,http://purl.obolibrary.org/obo/BFO_0000054
http://purl.obolibrary.org/obo/DOID_12929,http://purl.obolibrary.org/obo/CVDO_0000551,http://purl.obolibrary.org/obo/BFO_0000117
http://purl.obolibrary.org/obo/DOID_4078,http://purl.obolibrary.org/obo/CVDO_0000184,http://purl.obolibrary.org/obo/BFO_0000117
http://purl.obolibrary.org/obo/CVDO_0000525,http://purl.obolibrary.org/obo/FMA_7098,http://purl.obolibrary.org/obo/BFO_0000167
http://purl.obolibrary.org/obo/DOID_115,http://purl.obolibrary.org/obo/CVDO_0000531,http://purl.obolibrary.org/obo/BFO_0000113
http://purl.obolibrary.org/obo/DOID_0050431,http://purl.obolibrary.org/obo/OGMS_0000047,http://purl.obolibrary.org/obo/BFO_0000113
http://purl.obolibrary.org/obo/CVDO_0000330,http://purl.obolibrary.org/obo/FMA_12151,http://purl.obolibrary.org/obo/BFO_0000066
http://purl.obolibrary.org/obo/DOID_1787,http://purl.obolibrary.org/obo/OGMS_0000063,http://purl.obolibrary.org/obo/BFO_0000117
http://purl.obolibrary.org/obo/DOID_8861,http://purl.obolibrary.org/obo/CVDO_0000576,http://purl.obolibrary.org/obo/BFO_0000117
http://purl.obolibrary.org/obo/DOID_4080,http://purl.obolibrary.org/obo/CVDO_0000173,http://purl.obolibrary.org/obo/BFO_0000117
http://purl.obolibrary.org/obo/CVDO_0000281,http://purl.obolibrary.org/obo/FMA_9462,http://purl.obolibrary.org/obo/BFO_0000082
http://purl.obolibrary.org/obo/DOID_3574,http://purl.obolibrary.org/obo/FMA_50763,http://purl.obolibrary.org/obo/BFO_0000066
http://purl.obolibrary.org/obo/DOID_57,http://purl.obolibrary.org/obo/CVDO_0000175,http://purl.obolibrary.org/obo/BFO_0000117
http://purl.obolibrary.org/obo/CVDO_0000530,http://purl.obolibrary.org/obo/FMA_7088,http://purl.obolibrary.org/obo/BFO_0000066
http://purl.obolibrary.org/obo/DOID_8861,http://purl.obolibrary.org/obo/OGMS_0000063,http://purl.obolibrary.org/obo/BFO_0000117
http://purl.obolibrary.org/obo/DOID_13884,http://purl.obolibrary.org/obo/CVDO_0000443,http://purl.obolibrary.org/obo/BFO_0000117
http://purl.obolibrary.org/obo/FMA_86044,http://purl.obolibrary.org/obo/FMA_9462,http://purl.obolibrary.org/obo/BFO_0000082
http://purl.obolibrary.org/obo/DOID_0060068,http://purl.obolibrary.org/obo/CVDO_0000405,http://purl.obolibrary.org/obo/BFO_0000117
http://purl.obolibrary.org/obo/CVDO_0000043,http://purl.obolibrary.org/obo/CVDO_0000048,http://purl.obolibrary.org/obo/BFO_0000113
http://purl.obolibrary.org/obo/CVDO_0000470,http://purl.obolibrary.org/obo/CVDO_0000093,http://purl.obolibrary.org/obo/BFO_0000117
http://purl.obolibrary.org/obo/DOID_1787,http://purl.obolibrary.org/obo/CVDO_0000406,http://purl.obolibrary.org/obo/BFO_0000117
http://purl.obolibrary.org/obo/CVDO_0000420,http://purl.obolibrary.org/obo/FMA_7110,http://purl.obolibrary.org/obo/BFO_0000082
http://purl.obolibrary.org/obo/DOID_3572,http://purl.obolibrary.org/obo/FMA_50762,http://purl.obolibrary.org/obo/BFO_0000066
http://purl.obolibrary.org/obo/DOID_397,http://purl.obolibrary.org/obo/CVDO_0000585,http://purl.obolibrary.org/obo/BFO_0000117
http://purl.obolibrary.org/obo/CVDO_0000524,http://purl.obolibrary.org/obo/FMA_7101,http://purl.obolibrary.org/obo/BFO_0000167
