Class ID,Parents,Preferred Label
http://purl.obolibrary.org/obo/OAE_0001560,http://purl.obolibrary.org/obo/OAE_0000582,"tiredness AE"
http://purl.obolibrary.org/obo/OAE_0000509,http://purl.obolibrary.org/obo/OAE_0002437,"lupus AE"
http://purl.obolibrary.org/obo/OAE_0003068,http://purl.obolibrary.org/obo/OAE_0002547,"Grade 1 skin atrophy AE"
http://purl.obolibrary.org/obo/OAE_0001673,http://purl.obolibrary.org/obo/OAE_0001666,"leukocyte cell number abnormal AE"
http://purl.obolibrary.org/obo/OAE_0003759,http://purl.obolibrary.org/obo/OAE_0001741,"Grade 3 right ventricular dysfuction AE"
http://purl.obolibrary.org/obo/OAE_0000586,http://purl.obolibrary.org/obo/OAE_0000571,"hyperventilation AE"
http://purl.obolibrary.org/obo/UBERON_0002472,http://purl.obolibrary.org/obo/UBERON_0002529,"stylopod"
http://purl.obolibrary.org/obo/OAE_0003574,http://purl.obolibrary.org/obo/OAE_0000602,"Grade 3 constipation AE"
http://purl.obolibrary.org/obo/OAE_0002513,http://purl.obolibrary.org/obo/OAE_0000442,"joint dislocation AE"
http://purl.obolibrary.org/obo/OAE_0000478,http://purl.obolibrary.org/obo/OAE_0000570,"myelitis AE"
http://purl.obolibrary.org/obo/OAE_0002235,http://purl.obolibrary.org/obo/OAE_0000405,"proximal myasthenia AE"
http://purl.obolibrary.org/obo/OAE_0003610,http://purl.obolibrary.org/obo/OAE_0000752,"Grade 4 bone marrow depression AE"
http://purl.obolibrary.org/obo/UBERON_0006799,http://purl.obolibrary.org/obo/UBERON_0000483,"glandular epithelium"
http://purl.obolibrary.org/obo/OAE_0003573,http://purl.obolibrary.org/obo/OAE_0000602,"Grade 2 constipation AE"
http://purl.obolibrary.org/obo/OAE_0000690,http://purl.obolibrary.org/obo/OAE_0000053,"stridor AE"
http://purl.obolibrary.org/obo/UBERON_0000164,http://purl.obolibrary.org/obo/UBERON_0005423,"primitive urogenital sinus"
http://purl.obolibrary.org/obo/OAE_0001771,http://purl.obolibrary.org/obo/OAE_0001744,"arterial embolism AE"
http://purl.obolibrary.org/obo/OAE_0003690,http://purl.obolibrary.org/obo/OAE_0001201,"Grade 1 myocarditis AE"
http://purl.obolibrary.org/obo/OAE_0001985,http://purl.obolibrary.org/obo/OAE_0000427,"gingival bleeding AE"
http://purl.obolibrary.org/obo/UBERON_0000016,http://purl.obolibrary.org/obo/UBERON_0000471|http://purl.obolibrary.org/obo/UBERON_0004119,"endocrine pancreas"
http://purl.obolibrary.org/obo/OAE_0003069,http://purl.obolibrary.org/obo/OAE_0002547,"Grade 2 skin atrophy AE"
http://purl.obolibrary.org/obo/UBERON_0007524,http://purl.obolibrary.org/obo/UBERON_0003104,"dense mesenchyme tissue"
http://purl.obolibrary.org/obo/OAE_0001672,http://purl.obolibrary.org/obo/OAE_0001671,"eosinophil percentage decreased AE"
http://purl.obolibrary.org/obo/OAE_0003611,http://purl.obolibrary.org/obo/OAE_0000765,"Grade 2 breast infection AE"
http://purl.obolibrary.org/obo/OAE_0000479,http://purl.obolibrary.org/obo/OAE_0000377,"migraine AE"
http://purl.obolibrary.org/obo/OAE_0002234,http://purl.obolibrary.org/obo/OAE_0001943,"torsades de pointes AE"
http://purl.obolibrary.org/obo/OAE_0000585,http://purl.obolibrary.org/obo/OAE_0000435,"muscular atrophy AE"
http://purl.obolibrary.org/obo/OAE_0002514,http://purl.obolibrary.org/obo/OAE_0000364,"kawasaki disease AE"
http://purl.obolibrary.org/obo/UBERON_0000017,http://purl.obolibrary.org/obo/UBERON_0000409|http://purl.obolibrary.org/obo/UBERON_0005177|http://purl.obolibrary.org/obo/UBERON_0004119,"exocrine pancreas"
http://purl.obolibrary.org/obo/OAE_0003062,http://purl.obolibrary.org/obo/OAE_0000373,"Grade 1 pruritus AE"
http://purl.obolibrary.org/obo/OAE_0001988,http://purl.obolibrary.org/obo/OAE_0000439,"regurgitation AE"
http://purl.obolibrary.org/obo/UBERON_0006717,http://purl.obolibrary.org/obo/UBERON_0004120|http://purl.obolibrary.org/obo/UBERON_0010712,"autopodial skeleton"
http://purl.obolibrary.org/obo/UBERON_0000165,http://purl.obolibrary.org/obo/UBERON_0004921,"mouth"
http://purl.obolibrary.org/obo/OAE_0001774,http://purl.obolibrary.org/obo/OAE_0001744,"septic embolus AE"
http://purl.obolibrary.org/obo/UBERON_0004880,http://purl.obolibrary.org/obo/UBERON_0005423,"chordamesoderm"
http://purl.obolibrary.org/obo/OAE_0003693,http://purl.obolibrary.org/obo/OAE_0001201,"Grade 4 myocarditis AE"
http://purl.obolibrary.org/obo/OAE_0001679,http://purl.obolibrary.org/obo/OAE_0001678,"monocyte percentage decreased AE
"
http://purl.obolibrary.org/obo/OAE_0000476,http://purl.obolibrary.org/obo/OAE_0000001,"immune system AE"
http://purl.obolibrary.org/obo/OAE_0003753,http://purl.obolibrary.org/obo/OAE_0001641,"Grade 3 Mobitz type II atrioventricular block AE"
http://purl.obolibrary.org/obo/OAE_0002935,http://purl.obolibrary.org/obo/OAE_0002680,"Grade 2 vaginal discharge AE"
http://purl.obolibrary.org/obo/OAE_0002237,http://purl.obolibrary.org/obo/OAE_0001852,"numbness of oral mucosa AE"
http://purl.obolibrary.org/obo/OAE_0003612,http://purl.obolibrary.org/obo/OAE_0000765,"Grade 3 breast infection AE"
http://purl.obolibrary.org/obo/UBERON_0000166,http://purl.obolibrary.org/obo/UBERON_0000161,"oral opening"
http://purl.obolibrary.org/obo/OAE_0000363,http://purl.obolibrary.org/obo/OAE_0000001,"infection AE"
http://purl.obolibrary.org/obo/OAE_0000588,http://purl.obolibrary.org/obo/OAE_0000001,"hematopoietic system AE"
http://purl.obolibrary.org/obo/UBERON_0001969,http://purl.obolibrary.org/obo/UBERON_0000179,"blood plasma"
http://purl.obolibrary.org/obo/OAE_0000503,http://purl.obolibrary.org/obo/OAE_0000521,"generalized spasm AE"
http://purl.obolibrary.org/obo/OAE_0003967,http://purl.obolibrary.org/obo/OAE_0003321,"Grade 3 bone infection AE"
http://purl.obolibrary.org/obo/UBERON_0001605,http://purl.obolibrary.org/obo/UBERON_0011222|http://purl.obolibrary.org/obo/UBERON_0003386|http://purl.obolibrary.org/obo/UBERON_0010314,"ciliary muscle"
http://purl.obolibrary.org/obo/BFO_0000030,http://purl.obolibrary.org/obo/BFO_0000040,"object"
http://purl.obolibrary.org/obo/UBERON_0003408,http://purl.obolibrary.org/obo/UBERON_0013765|http://purl.obolibrary.org/obo/UBERON_0002530,"gland of gut"
http://purl.obolibrary.org/obo/OAE_0001987,http://purl.obolibrary.org/obo/OAE_0000435,"muscle fatigue AE"
http://purl.obolibrary.org/obo/OAE_0003063,http://purl.obolibrary.org/obo/OAE_0000373,"Grade 2 pruritus AE"
http://purl.obolibrary.org/obo/OAE_0001773,http://purl.obolibrary.org/obo/OAE_0001744,"fat embolism AE"
http://purl.obolibrary.org/obo/UBERON_0006716,http://purl.obolibrary.org/obo/UBERON_0002529,"mesopodium region"
http://purl.obolibrary.org/obo/UBERON_0035642,http://purl.obolibrary.org/obo/UBERON_0001021,"laryngeal nerve"
http://purl.obolibrary.org/obo/OAE_0003692,http://purl.obolibrary.org/obo/OAE_0001201,"Grade 3 myocarditis AE"
http://purl.obolibrary.org/obo/UBERON_0003821,http://purl.obolibrary.org/obo/UBERON_0012357|http://purl.obolibrary.org/obo/UBERON_0003606,"metapodium bone"
http://purl.obolibrary.org/obo/OAE_0000477,http://purl.obolibrary.org/obo/OAE_0000476,"antinuclear antibody present AE"
http://purl.obolibrary.org/obo/OAE_0002936,http://purl.obolibrary.org/obo/OAE_0002690,"Grade 2 bladder spasm AE"
http://purl.obolibrary.org/obo/OAE_0003613,http://purl.obolibrary.org/obo/OAE_0000779,"Grade 1 cardiac failure AE"
http://purl.obolibrary.org/obo/OAE_0003754,http://purl.obolibrary.org/obo/OAE_0001715,"Grade 1 hemoglobin level increased AE"
http://purl.obolibrary.org/obo/OAE_0000587,http://purl.obolibrary.org/obo/OAE_0000571,"hypoventilation AE"
http://purl.obolibrary.org/obo/UBERON_0000167,http://purl.obolibrary.org/obo/UBERON_0002553,"oral cavity"
http://purl.obolibrary.org/obo/OAE_0002236,http://purl.obolibrary.org/obo/OAE_0000698,"dilated skin vessels AE"
http://purl.obolibrary.org/obo/OAE_0000364,http://purl.obolibrary.org/obo/OAE_0000001,"syndrome AE"
http://purl.obolibrary.org/obo/OAE_0002349,http://purl.obolibrary.org/obo/OAE_0004229,"anal fistula AE"
http://purl.obolibrary.org/obo/OAE_0000504,http://purl.obolibrary.org/obo/OAE_0000581,"reflexes decreased AE"
http://purl.obolibrary.org/obo/UBERON_0006215,http://purl.obolibrary.org/obo/UBERON_0006598|http://purl.obolibrary.org/obo/UBERON_0001048,"rhombic lip"
http://purl.obolibrary.org/obo/OAE_0001678,http://purl.obolibrary.org/obo/OAE_0001666,"monocyte percentage abnormal AE"
http://purl.obolibrary.org/obo/OAE_0003968,http://purl.obolibrary.org/obo/OAE_0003447,"Grade 2 bronchial infection AE"
http://purl.obolibrary.org/obo/UBERON_0001759,http://purl.obolibrary.org/obo/UBERON_0001785,"vagus nerve"
http://purl.obolibrary.org/obo/UBERON_0006217,http://purl.obolibrary.org/obo/UBERON_0002050|http://purl.obolibrary.org/obo/UBERON_0004120|http://purl.obolibrary.org/obo/UBERON_0000158,"cloacal membrane"
http://purl.obolibrary.org/obo/BFO_0000031,http://purl.obolibrary.org/obo/BFO_0000002,"generically dependent continuant"
http://purl.obolibrary.org/obo/UBERON_0000019,http://purl.obolibrary.org/obo/UBERON_0004121|http://purl.obolibrary.org/obo/UBERON_0000047|http://purl.obolibrary.org/obo/UBERON_0015212|http://purl.obolibrary.org/obo/UBERON_0010314,"camera-type eye"
http://purl.obolibrary.org/obo/OAE_0003064,http://purl.obolibrary.org/obo/OAE_0000373,"Grade 3 pruritus AE"
http://purl.obolibrary.org/obo/UBERON_0002539,http://purl.obolibrary.org/obo/UBERON_0002050|http://purl.obolibrary.org/obo/UBERON_0000481|http://purl.obolibrary.org/obo/UBERON_0010314|http://purl.obolibrary.org/obo/UBERON_0010188|http://purl.obolibrary.org/obo/UBERON_0004119,"pharyngeal arch"
http://purl.obolibrary.org/obo/OAE_0001820,http://purl.obolibrary.org/obo/OAE_0001819,"Definite Naranjo ADR probability"
http://purl.obolibrary.org/obo/OAE_0003570,http://purl.obolibrary.org/obo/OAE_0000601,"Grade 2 vomiting AE"
http://purl.obolibrary.org/obo/OAE_0001776,http://www.geneontology.org/formats/oboInOwl#ObsoleteClass,"obsolete: thrombotic microangiopathy AE"
http://purl.obolibrary.org/obo/OAE_0000361,http://purl.obolibrary.org/obo/OAE_0000624,"fever AE"
http://purl.obolibrary.org/obo/OAE_0000719,http://purl.obolibrary.org/obo/OAE_0000718,"blood alkaline phosphatase decreased AE"
http://purl.obolibrary.org/obo/OAE_0000718,http://purl.obolibrary.org/obo/OAE_0001694,"blood alkaline phosphatase level abnormal AE"
http://purl.obolibrary.org/obo/OAE_0000610,http://purl.obolibrary.org/obo/OAE_0000435,"abnormal muscle tone AE"
http://purl.obolibrary.org/obo/OAE_0003614,http://purl.obolibrary.org/obo/OAE_0000779,"Grade 2 cardiac failure AE"
http://purl.obolibrary.org/obo/OAE_0002239,http://purl.obolibrary.org/obo/OAE_0000439,"acid reflux AE"
http://purl.obolibrary.org/obo/UBERON_0000168,http://purl.obolibrary.org/obo/UBERON_0004921,"proximal-distal subdivision of colon"
http://purl.obolibrary.org/obo/OAE_0003755,http://purl.obolibrary.org/obo/OAE_0001715,"Grade 2 hemoglobin level increased AE"
http://purl.obolibrary.org/obo/OAE_0002937,http://purl.obolibrary.org/obo/OAE_0002690,"Grade 3 bladder spasm AE"
http://purl.obolibrary.org/obo/OAE_0000474,http://purl.obolibrary.org/obo/OAE_0000556,"angioedema AE"
http://purl.obolibrary.org/obo/OAE_0003860,http://purl.obolibrary.org/obo/OAE_0003421,"Grade 3 vitreous hemorrhage AE"
http://purl.obolibrary.org/obo/OAE_0003695,http://purl.obolibrary.org/obo/OAE_0001222,"Grade 2 neutrophil count decreased AE"
http://purl.obolibrary.org/obo/UBERON_0000091,http://purl.obolibrary.org/obo/UBERON_0002050,"bilaminar disc"
http://purl.obolibrary.org/obo/OAE_0001677,http://purl.obolibrary.org/obo/OAE_0001666,"lymphocyte percentage abnormal AE"
http://purl.obolibrary.org/obo/OAE_0003969,http://purl.obolibrary.org/obo/OAE_0003447,"Grade 3 bronchial infection AE"
http://purl.obolibrary.org/obo/OAE_0000505,http://purl.obolibrary.org/obo/OAE_0000439,"dry mouth AE"
http://purl.obolibrary.org/obo/OAE_0001989,http://purl.obolibrary.org/obo/OAE_0000543,"skin irritation AE"
http://purl.obolibrary.org/obo/OAE_0003065,http://purl.obolibrary.org/obo/OAE_0000487,"Grade 1 purpura AE"
http://purl.obolibrary.org/obo/OAE_0003694,http://purl.obolibrary.org/obo/OAE_0001222,"Grade 1 neutrophil count decreased AE"
http://purl.obolibrary.org/obo/OAE_0001821,http://purl.obolibrary.org/obo/OAE_0001819,"Probably Naranjo ADR probability"
http://purl.obolibrary.org/obo/OAE_0001775,http://purl.obolibrary.org/obo/OAE_0000185,"thrombosis in device AE"
http://purl.obolibrary.org/obo/UBERON_0004883,http://purl.obolibrary.org/obo/UBERON_0003104|http://purl.obolibrary.org/obo/UBERON_0000077,"lung mesenchyme"
http://purl.obolibrary.org/obo/OAE_0000589,http://purl.obolibrary.org/obo/OAE_0000443,"mydriasis AE"
http://purl.obolibrary.org/obo/OAE_0000475,http://purl.obolibrary.org/obo/OAE_0000596,"rheumatoid arthritis AE"
http://purl.obolibrary.org/obo/OAE_0000362,http://purl.obolibrary.org/obo/OAE_0000543,"rash AE"
http://purl.obolibrary.org/obo/OAE_0002938,http://purl.obolibrary.org/obo/OAE_0002799,"Grade 1 chronic kidney disease AE"
http://purl.obolibrary.org/obo/OAE_0002238,http://purl.obolibrary.org/obo/OAE_0000388,"orthostatic dizziness AE"
http://purl.obolibrary.org/obo/OAE_0000611,http://purl.obolibrary.org/obo/OAE_0000610,"hypertonia AE"
http://purl.obolibrary.org/obo/OAE_0000717,http://purl.obolibrary.org/obo/OAE_0001654,"blood albumin level decreased AE"
http://purl.obolibrary.org/obo/OAE_0002510,http://purl.obolibrary.org/obo/OAE_0000439,"hypertonic bladder AE"
http://purl.obolibrary.org/obo/OAE_0003756,http://purl.obolibrary.org/obo/OAE_0001715,"Grade 3 hemoglobin level increased AE"
http://purl.obolibrary.org/obo/UBERON_0003498,http://purl.obolibrary.org/obo/UBERON_0005985|http://purl.obolibrary.org/obo/UBERON_0003834,"heart blood vessel"
http://purl.obolibrary.org/obo/OAE_0003861,http://purl.obolibrary.org/obo/OAE_0003421,"Grade 4 vitreous hemorrhage AE"
http://purl.obolibrary.org/obo/OAE_0000506,http://purl.obolibrary.org/obo/OAE_0000625,"optic neuritis AE"
http://purl.obolibrary.org/obo/UBERON_0004237,http://purl.obolibrary.org/obo/UBERON_0001135,"blood vessel smooth muscle"
http://purl.obolibrary.org/obo/OAE_0001676,http://purl.obolibrary.org/obo/OAE_0001666,"lymphocyte count abnormal AE"
http://purl.obolibrary.org/obo/OAE_0003615,http://purl.obolibrary.org/obo/OAE_0000779,"Grade 3 cardiac failure AE"
http://purl.obolibrary.org/obo/UBERON_0007123,http://purl.obolibrary.org/obo/UBERON_0004117,"pharyngeal pouch 2"
http://purl.obolibrary.org/obo/OAE_0000612,http://purl.obolibrary.org/obo/OAE_0000610,"hypotonia AE"
http://purl.obolibrary.org/obo/OAE_0004224,http://purl.obolibrary.org/obo/OAE_0000081,"musculoskeletal discomfort AE"
http://purl.obolibrary.org/obo/OAE_0002931,http://purl.obolibrary.org/obo/OAE_0002665,"Grade 3 oligospermia AE"
http://purl.obolibrary.org/obo/OAE_0000367,http://purl.obolibrary.org/obo/OAE_0000584,"injection-site hypersensitivity AE"
http://purl.obolibrary.org/obo/OAE_0003862,http://purl.obolibrary.org/obo/OAE_0003409,"Grade 3 anal necrosis AE"
http://purl.obolibrary.org/obo/OAE_0003355,http://purl.obolibrary.org/obo/OAE_0000427,"retroperitoneal hemorrhage AE"
http://purl.obolibrary.org/obo/OAE_0000697,http://purl.obolibrary.org/obo/OAE_0000082,"vaginal hemorrhage AE"
http://purl.obolibrary.org/obo/OAE_0002346,http://purl.obolibrary.org/obo/OAE_0001744,"amniotic fluid embolism AE"
http://purl.obolibrary.org/obo/OAE_0000472,http://purl.obolibrary.org/obo/OAE_0000556,"tongue edema AE"
http://purl.obolibrary.org/obo/OAE_0001822,http://purl.obolibrary.org/obo/OAE_0001819,"Possible Naranjo ADR probability"
http://purl.obolibrary.org/obo/UBERON_0000126,http://purl.obolibrary.org/obo/UBERON_0002308,"cranial nerve nucleus"
http://purl.obolibrary.org/obo/UBERON_0010377,http://purl.obolibrary.org/obo/UBERON_0005291|http://purl.obolibrary.org/obo/UBERON_0007524|http://purl.obolibrary.org/obo/UBERON_0004120,"mesenchyme from somatopleure"
http://purl.obolibrary.org/obo/OAE_0004225,http://purl.obolibrary.org/obo/OAE_0000027,"musculoskeletal disorder AE"
http://purl.obolibrary.org/obo/OAE_0000613,http://purl.obolibrary.org/obo/OAE_0000614,"myositis AE"
http://purl.obolibrary.org/obo/UBERON_0000092,http://purl.obolibrary.org/obo/UBERON_0000105,"post-embryonic stage"
http://purl.obolibrary.org/obo/OAE_0002932,http://purl.obolibrary.org/obo/OAE_0002632,"Grade 2 testicular disorder AE"
http://purl.obolibrary.org/obo/OAE_0000368,http://purl.obolibrary.org/obo/OAE_0000556,"injection-site edema AE"
http://purl.obolibrary.org/obo/OAE_0002345,http://purl.obolibrary.org/obo/OAE_0000374,"allodynia AE"
http://purl.obolibrary.org/obo/OAE_0001569,http://purl.obolibrary.org/obo/OAE_0000832,"computerized tomogram without contrast abnormal AE"
http://purl.obolibrary.org/obo/OAE_0003863,http://purl.obolibrary.org/obo/OAE_0003364,"Grade 2 anal stenosis AE"
http://purl.obolibrary.org/obo/OAE_0003750,http://purl.obolibrary.org/obo/OAE_0001531,"Grade 4 restrictive cardiomyopathy AE"
http://purl.obolibrary.org/obo/OAE_0000473,http://purl.obolibrary.org/obo/OAE_0000374,"ear pain AE"
http://purl.obolibrary.org/obo/UBERON_0003978,http://purl.obolibrary.org/obo/UBERON_0000064,"valve"
http://purl.obolibrary.org/obo/OAE_0003356,http://purl.obolibrary.org/obo/OAE_0000427,"lower gastrointestinal hemorrhage AE"
http://purl.obolibrary.org/obo/OAE_0000500,http://purl.obolibrary.org/obo/OAE_0001797,"depression AE"
http://purl.obolibrary.org/obo/OAE_0000828,http://purl.obolibrary.org/obo/OAE_0000827,"colon cancer metastatic AE"
http://purl.obolibrary.org/obo/OAE_0000696,http://purl.obolibrary.org/obo/OAE_0001135,"autoimmune hepatitis AE"
http://purl.obolibrary.org/obo/OAE_0000829,http://purl.obolibrary.org/obo/OAE_0000827,"colon cancer stage iv AE"
http://purl.obolibrary.org/obo/GO_0016265,http://purl.obolibrary.org/obo/GO_0044699,"death"
http://purl.obolibrary.org/obo/OAE_0001823,http://purl.obolibrary.org/obo/OAE_0001819,"Doubtful Naranjo ADR probability"
http://purl.obolibrary.org/obo/UBERON_0005792,http://purl.obolibrary.org/obo/UBERON_0005423,"nephric ridge"
http://purl.obolibrary.org/obo/OAE_0001568,http://purl.obolibrary.org/obo/OAE_0000832,"computerized tomogram with contrast abnormal AE"
http://purl.obolibrary.org/obo/OGMS_0000014,http://purl.obolibrary.org/obo/IAO_0000027,"clinical finding"
http://purl.obolibrary.org/obo/OAE_0000614,http://purl.obolibrary.org/obo/OAE_0000435,"muscle inflammation AE"
http://purl.obolibrary.org/obo/OAE_0004226,http://purl.obolibrary.org/obo/OAE_0000622,"oliguria AE"
http://purl.obolibrary.org/obo/UBERON_0010376,http://purl.obolibrary.org/obo/UBERON_0006598|http://purl.obolibrary.org/obo/UBERON_0001048,"pancreas ventral primordium"
http://purl.obolibrary.org/obo/OAE_0000501,http://purl.obolibrary.org/obo/OAE_0000583,"diabetes mellitus AE"
http://purl.obolibrary.org/obo/OAE_0000827,http://purl.obolibrary.org/obo/OAE_0000052,"colon cancer AE"
http://purl.obolibrary.org/obo/OAE_0000699,http://purl.obolibrary.org/obo/OAE_0000488,"bacteremia AE"
http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/UBERON_0000062|http://purl.obolibrary.org/obo/UBERON_0004121,"brain"
http://purl.obolibrary.org/obo/UBERON_0001810,http://purl.obolibrary.org/obo/UBERON_0003714,"nerve plexus"
http://purl.obolibrary.org/obo/OAE_0003864,http://purl.obolibrary.org/obo/OAE_0003364,"Grade 3 anal stenosis AE"
http://purl.obolibrary.org/obo/OAE_0002348,http://purl.obolibrary.org/obo/OAE_0000005,"anesthetic complication AE"
http://purl.obolibrary.org/obo/OAE_0000365,http://purl.obolibrary.org/obo/OAE_0001797,"agitation AE"
http://purl.obolibrary.org/obo/UBERON_0009521,http://purl.obolibrary.org/obo/UBERON_0000490|http://purl.obolibrary.org/obo/UBERON_0005911,"anal membrane endodermal component"
http://purl.obolibrary.org/obo/OAE_0002933,http://purl.obolibrary.org/obo/OAE_0002632,"Grade 3 testicular disorder AE"
http://purl.obolibrary.org/obo/OAE_0003751,http://purl.obolibrary.org/obo/OAE_0001576,"Grade 3 atrioventricular block complete AE"
http://purl.obolibrary.org/obo/UBERON_0011860,http://purl.obolibrary.org/obo/UBERON_0000476,"collection of collagen fibrils"
http://purl.obolibrary.org/obo/OAE_0002110,http://purl.obolibrary.org/obo/OAE_0000052,"pituitary adenomas AE"
http://purl.obolibrary.org/obo/UBERON_0002368,http://purl.obolibrary.org/obo/UBERON_0002530,"endocrine gland"
http://purl.obolibrary.org/obo/OAE_0000470,http://purl.obolibrary.org/obo/OAE_0000374,"eye pain AE"
http://purl.obolibrary.org/obo/OAE_0003353,http://purl.obolibrary.org/obo/OAE_0000427,"oral hemorrhage AE"
http://purl.obolibrary.org/obo/OAE_0000078,http://purl.obolibrary.org/obo/OAE_0000538|http://purl.obolibrary.org/obo/OAE_0000074,"FluMist-induced sore throat AE in adult"
