source,target,relation
http://www.co-ode.org/ontologies/pizza/pizza.owl#OnionTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#Medium,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasSpiciness
http://www.co-ode.org/ontologies/pizza/pizza.owl#Rosa,http://www.co-ode.org/ontologies/pizza/pizza.owl#MozzarellaTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#ArtichokeTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#Mild,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasSpiciness
http://www.co-ode.org/ontologies/pizza/pizza.owl#SpinachTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#Mild,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasSpiciness
http://www.co-ode.org/ontologies/pizza/pizza.owl#FourSeasons,http://www.co-ode.org/ontologies/pizza/pizza.owl#MozzarellaTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#GarlicTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#Medium,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasSpiciness
http://www.co-ode.org/ontologies/pizza/pizza.owl#Soho,http://www.co-ode.org/ontologies/pizza/pizza.owl#RocketTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#JalapenoPepperTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#Hot,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasSpiciness
http://www.co-ode.org/ontologies/pizza/pizza.owl#AmericanHot,http://www.co-ode.org/ontologies/pizza/pizza.owl#MozzarellaTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#Cajun,http://www.co-ode.org/ontologies/pizza/pizza.owl#MozzarellaTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#Siciliana,http://www.co-ode.org/ontologies/pizza/pizza.owl#OliveTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#PeperoniSausageTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#Medium,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasSpiciness
http://www.co-ode.org/ontologies/pizza/pizza.owl#ChickenTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#Mild,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasSpiciness
http://www.co-ode.org/ontologies/pizza/pizza.owl#SundriedTomatoTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#Mild,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasSpiciness
http://www.co-ode.org/ontologies/pizza/pizza.owl#Giardiniera,http://www.co-ode.org/ontologies/pizza/pizza.owl#LeekTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#GoatsCheeseTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#Mild,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasSpiciness
http://www.co-ode.org/ontologies/pizza/pizza.owl#Capricciosa,http://www.co-ode.org/ontologies/pizza/pizza.owl#HamTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#GorgonzolaTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#Mild,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasSpiciness
http://www.co-ode.org/ontologies/pizza/pizza.owl#American,http://www.co-ode.org/ontologies/pizza/pizza.owl#MozzarellaTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#Margherita,http://www.co-ode.org/ontologies/pizza/pizza.owl#TomatoTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#HotGreenPepperTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#Hot,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasSpiciness
http://www.co-ode.org/ontologies/pizza/pizza.owl#Veneziana,http://www.co-ode.org/ontologies/pizza/pizza.owl#OliveTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#UnclosedPizza,http://www.co-ode.org/ontologies/pizza/pizza.owl#MozzarellaTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#PolloAdAstra,http://www.co-ode.org/ontologies/pizza/pizza.owl#CajunSpiceTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#Cajun,http://www.co-ode.org/ontologies/pizza/pizza.owl#TobascoPepperSauce,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#TobascoPepperSauce,http://www.co-ode.org/ontologies/pizza/pizza.owl#Hot,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasSpiciness
http://www.co-ode.org/ontologies/pizza/pizza.owl#AsparagusTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#Mild,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasSpiciness
http://www.co-ode.org/ontologies/pizza/pizza.owl#Siciliana,http://www.co-ode.org/ontologies/pizza/pizza.owl#ArtichokeTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#MozzarellaTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#Mild,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasSpiciness
http://www.co-ode.org/ontologies/pizza/pizza.owl#FourSeasons,http://www.co-ode.org/ontologies/pizza/pizza.owl#PeperoniSausageTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#PolloAdAstra,http://www.co-ode.org/ontologies/pizza/pizza.owl#ChickenTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#PolloAdAstra,http://www.co-ode.org/ontologies/pizza/pizza.owl#GarlicTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#PolloAdAstra,http://www.co-ode.org/ontologies/pizza/pizza.owl#TomatoTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#Siciliana,http://www.co-ode.org/ontologies/pizza/pizza.owl#HamTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#SloppyGiuseppe,http://www.co-ode.org/ontologies/pizza/pizza.owl#OnionTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#SloppyGiuseppe,http://www.co-ode.org/ontologies/pizza/pizza.owl#GreenPepperTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#Margherita,http://www.co-ode.org/ontologies/pizza/pizza.owl#MozzarellaTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#FruttiDiMare,http://www.co-ode.org/ontologies/pizza/pizza.owl#TomatoTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#PrinceCarlo,http://www.co-ode.org/ontologies/pizza/pizza.owl#MozzarellaTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#Parmense,http://www.co-ode.org/ontologies/pizza/pizza.owl#MozzarellaTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#Giardiniera,http://www.co-ode.org/ontologies/pizza/pizza.owl#SlicedTomatoTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#Siciliana,http://www.co-ode.org/ontologies/pizza/pizza.owl#AnchoviesTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#LaReine,http://www.co-ode.org/ontologies/pizza/pizza.owl#MozzarellaTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#Giardiniera,http://www.co-ode.org/ontologies/pizza/pizza.owl#OliveTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#Giardiniera,http://www.co-ode.org/ontologies/pizza/pizza.owl#TomatoTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#AmericanHot,http://www.co-ode.org/ontologies/pizza/pizza.owl#PeperoniSausageTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#AmericanHot,http://www.co-ode.org/ontologies/pizza/pizza.owl#JalapenoPepperTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#Caprina,http://www.co-ode.org/ontologies/pizza/pizza.owl#GoatsCheeseTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#TomatoTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#Mild,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasSpiciness
http://www.co-ode.org/ontologies/pizza/pizza.owl#Soho,http://www.co-ode.org/ontologies/pizza/pizza.owl#MozzarellaTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#Giardiniera,http://www.co-ode.org/ontologies/pizza/pizza.owl#MushroomTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#FruttiDiMare,http://www.co-ode.org/ontologies/pizza/pizza.owl#GarlicTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#Caprina,http://www.co-ode.org/ontologies/pizza/pizza.owl#SundriedTomatoTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#FruttiDiMare,http://www.co-ode.org/ontologies/pizza/pizza.owl#MixedSeafoodTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#Fiorentina,http://www.co-ode.org/ontologies/pizza/pizza.owl#OliveTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#Cajun,http://www.co-ode.org/ontologies/pizza/pizza.owl#PrawnsTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#PrinceCarlo,http://www.co-ode.org/ontologies/pizza/pizza.owl#LeekTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#Giardiniera,http://www.co-ode.org/ontologies/pizza/pizza.owl#PetitPoisTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#Veneziana,http://www.co-ode.org/ontologies/pizza/pizza.owl#TomatoTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#PolloAdAstra,http://www.co-ode.org/ontologies/pizza/pizza.owl#SweetPepperTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#Capricciosa,http://www.co-ode.org/ontologies/pizza/pizza.owl#CaperTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#LaReine,http://www.co-ode.org/ontologies/pizza/pizza.owl#MushroomTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#Parmense,http://www.co-ode.org/ontologies/pizza/pizza.owl#HamTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#Veneziana,http://www.co-ode.org/ontologies/pizza/pizza.owl#OnionTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#Rosa,http://www.co-ode.org/ontologies/pizza/pizza.owl#GorgonzolaTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#Veneziana,http://www.co-ode.org/ontologies/pizza/pizza.owl#PineKernels,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#SloppyGiuseppe,http://www.co-ode.org/ontologies/pizza/pizza.owl#HotSpicedBeefTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#Soho,http://www.co-ode.org/ontologies/pizza/pizza.owl#OliveTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#Veneziana,http://www.co-ode.org/ontologies/pizza/pizza.owl#SultanaTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#HotSpicedBeefTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#Hot,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasSpiciness
http://www.co-ode.org/ontologies/pizza/pizza.owl#PrinceCarlo,http://www.co-ode.org/ontologies/pizza/pizza.owl#RosemaryTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#FourCheesesTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#Mild,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasSpiciness
http://www.co-ode.org/ontologies/pizza/pizza.owl#Napoletana,http://www.co-ode.org/ontologies/pizza/pizza.owl#TomatoTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#SloppyGiuseppe,http://www.co-ode.org/ontologies/pizza/pizza.owl#MozzarellaTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#FourSeasons,http://www.co-ode.org/ontologies/pizza/pizza.owl#CaperTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#CaperTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#Mild,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasSpiciness
http://www.co-ode.org/ontologies/pizza/pizza.owl#FourSeasons,http://www.co-ode.org/ontologies/pizza/pizza.owl#MushroomTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#Cajun,http://www.co-ode.org/ontologies/pizza/pizza.owl#PeperonataTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#American,http://www.co-ode.org/ontologies/pizza/pizza.owl#PeperoniSausageTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#Cajun,http://www.co-ode.org/ontologies/pizza/pizza.owl#OnionTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#ParmesanTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#Mild,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasSpiciness
http://www.co-ode.org/ontologies/pizza/pizza.owl#Capricciosa,http://www.co-ode.org/ontologies/pizza/pizza.owl#TomatoTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#NutTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#Mild,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasSpiciness
http://www.co-ode.org/ontologies/pizza/pizza.owl#RosemaryTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#Mild,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasSpiciness
http://www.co-ode.org/ontologies/pizza/pizza.owl#RocketTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#Medium,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasSpiciness
http://www.co-ode.org/ontologies/pizza/pizza.owl#Parmense,http://www.co-ode.org/ontologies/pizza/pizza.owl#TomatoTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#AmericanHot,http://www.co-ode.org/ontologies/pizza/pizza.owl#HotGreenPepperTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#Rosa,http://www.co-ode.org/ontologies/pizza/pizza.owl#TomatoTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#PeperonataTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#Medium,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasSpiciness
http://www.co-ode.org/ontologies/pizza/pizza.owl#Napoletana,http://www.co-ode.org/ontologies/pizza/pizza.owl#OliveTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#IceCream,http://www.co-ode.org/ontologies/pizza/pizza.owl#FruitTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#LaReine,http://www.co-ode.org/ontologies/pizza/pizza.owl#OliveTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#Mushroom,http://www.co-ode.org/ontologies/pizza/pizza.owl#MushroomTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#Soho,http://www.co-ode.org/ontologies/pizza/pizza.owl#TomatoTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#Parmense,http://www.co-ode.org/ontologies/pizza/pizza.owl#AsparagusTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#Giardiniera,http://www.co-ode.org/ontologies/pizza/pizza.owl#MozzarellaTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#Mushroom,http://www.co-ode.org/ontologies/pizza/pizza.owl#TomatoTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#Siciliana,http://www.co-ode.org/ontologies/pizza/pizza.owl#GarlicTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#Napoletana,http://www.co-ode.org/ontologies/pizza/pizza.owl#AnchoviesTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#Capricciosa,http://www.co-ode.org/ontologies/pizza/pizza.owl#PeperonataTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#Soho,http://www.co-ode.org/ontologies/pizza/pizza.owl#ParmesanTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#Siciliana,http://www.co-ode.org/ontologies/pizza/pizza.owl#MozzarellaTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#ParmaHamTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#Mild,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasSpiciness
http://www.co-ode.org/ontologies/pizza/pizza.owl#Veneziana,http://www.co-ode.org/ontologies/pizza/pizza.owl#CaperTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#Capricciosa,http://www.co-ode.org/ontologies/pizza/pizza.owl#AnchoviesTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#Fiorentina,http://www.co-ode.org/ontologies/pizza/pizza.owl#TomatoTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#Cajun,http://www.co-ode.org/ontologies/pizza/pizza.owl#TomatoTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#Mushroom,http://www.co-ode.org/ontologies/pizza/pizza.owl#MozzarellaTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#PolloAdAstra,http://www.co-ode.org/ontologies/pizza/pizza.owl#MozzarellaTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#Fiorentina,http://www.co-ode.org/ontologies/pizza/pizza.owl#SpinachTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#Fiorentina,http://www.co-ode.org/ontologies/pizza/pizza.owl#GarlicTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasTopping
http://www.co-ode.org/ontologies/pizza/pizza.owl#OliveTopping,http://www.co-ode.org/ontologies/pizza/pizza.owl#Mild,http://www.co-ode.org/ontologies/pizza/pizza.owl#hasSpiciness
